,AF,ATR,CG,CST,MLF,FPT,IFO,ILF,OR,POPT,SLF_I,SLF_II,SLF_III,STR,UF,T_PREF,T_PREM,T_PREC,T_POSTC,T_PAR,T_OCC,ST_FO,ST_PREF,ST_PREM,ST_PREC,ST_POSTC,ST_PAR,ST_OCC,CA,CC_1,CC_2,CC_3,CC_4,CC_5,CC_6,CC_7
15,0.7969055064744119,0.841516438682916,0.7873067296398862,0.721996921956804,0.8188534381680015,0.7671618974091722,0.8145059892576961,0.799325017903787,0.8587029925531315,0.702133876282192,0.6177250893280446,0.6969557897930764,0.7001672830777999,0.6610817241550114,0.7618736195800929,0.8240228329489807,0.7321488072673492,0.7508876125869858,0.7845505531061485,0.8522795425903671,0.873882598341552,0.8404342121111432,0.8346252846545974,0.7347258233040017,0.729428283361673,0.7631415163120456,0.8308457983284174,0.8745610775567043,0.6902142140695524,0.83564564990333,0.7794556650474657,0.7014649837494775,0.6765285951302783,0.7049520241363892,0.6621253187505579,0.8239921369643813
20,0.8253982921517232,0.8780327553286738,0.829698768118254,0.8230205769787586,0.8276335244983107,0.7923888149057043,0.8325930662736263,0.8405159739653442,0.8852341139325052,0.7455165887431785,0.6976211184118586,0.7618231371465798,0.7622908887936933,0.7144450163393382,0.8133114231885372,0.8530147825705602,0.7935342254105718,0.8381950399642583,0.8084681183347451,0.851684655497674,0.8929576707437742,0.8578215408474327,0.8670391643125746,0.7966022784152743,0.8251185839332258,0.8071349962511996,0.8305346169155204,0.8824419707964425,0.7255872490088993,0.8563880769198475,0.789858388615604,0.7649674249274028,0.7505831293076679,0.7162912529977238,0.6831782039265645,0.8393334087510326
25,0.8237663518310626,0.8914743990990754,0.8452392276967156,0.8490525711282991,0.8394773692419878,0.8267768658875283,0.8450841897804909,0.8831433031411212,0.8954212856465609,0.792602613509477,0.7992651460468555,0.7774879982245522,0.7812633051638315,0.7936964293746195,0.8312634344076594,0.8735127518303326,0.8198211036450072,0.8607125229303121,0.8598317407439672,0.8684435589817615,0.9008819726662572,0.8774227982529171,0.8780526008614477,0.8365475489343461,0.8390149160377379,0.8394021892615194,0.8534152890044049,0.8965168322326725,0.7545397548043924,0.8690765748233683,0.7996694875671015,0.7972032307157361,0.7742251503020564,0.7867856587507127,0.7013545732116983,0.8610890010868283
30,0.8283315252436327,0.9135767442860778,0.8768313414470847,0.8693768789496342,0.8443967136234977,0.8370900765328467,0.8524863294560082,0.8884509731008347,0.9131920615368475,0.8201666051754566,0.8100746465323398,0.7957909762499721,0.8180286044136201,0.8339544836513477,0.8715353449281544,0.8906006901354399,0.8509974960236242,0.8825348724375505,0.876367905750984,0.872268420069219,0.9145867452510007,0.9145892210595398,0.8835769601280954,0.859123947211563,0.8866372547833093,0.8748043849918787,0.8546932028679486,0.9038660324514951,0.7760000278109205,0.882373398285855,0.807052672082685,0.8229028293094958,0.8133410659146675,0.8310250181468894,0.7264187071769699,0.8692327454627463
35,0.8298229020542202,0.925320412580091,0.8824817387864853,0.8836062524470772,0.8493791416167866,0.8709837002643457,0.860541983073539,0.9017473269833974,0.9183272128479387,0.8317981451516622,0.8488059615193125,0.8003543662134327,0.8256428014134317,0.8497555291274229,0.8974522061196499,0.9073227988894405,0.8622321297891815,0.8961943274719834,0.8837793567654154,0.8760433954747319,0.9192449184281576,0.9266094199414228,0.893776936427184,0.8667786242128408,0.8886065687153486,0.8835076046546421,0.8632257478792813,0.9079500031127082,0.7916541567498434,0.8871921693064029,0.8108195648574956,0.8293835967752924,0.8233401884957086,0.8437734670961301,0.7405031442959694,0.8920436390086879
40,0.8328024133088187,0.9315993603819347,0.8903529550060384,0.9009604508881188,0.8546103809139793,0.8891594417561162,0.8678138037192944,0.9090338568425663,0.9234812785272166,0.8322586934819397,0.8538413699073927,0.8274871975534601,0.8528132050245677,0.8728467977526781,0.906676285429058,0.9141941763633086,0.872104426581696,0.9054678280825128,0.9037378272452998,0.876864898787601,0.9240402152635148,0.9387656054972211,0.9007045606639231,0.8827964014643619,0.8973558268396122,0.8970625342292483,0.8639780166417976,0.914756051096823,0.7979974908604766,0.895370779817827,0.8131995626559884,0.8461904370649097,0.859513851703432,0.8657785312402801,0.7495697931768933,0.895030938982511
45,0.8337070573724124,0.9335945504261653,0.8947999199299184,0.9078573313386822,0.8596953236251157,0.8942430325187442,0.8697390856116466,0.9116875464602842,0.926555651714827,0.8495479588793518,0.8560018590282935,0.8435615809006646,0.8641005342758862,0.8810626802431385,0.912574696109453,0.914271280162692,0.8854538597391886,0.9114349365691683,0.9036737488145568,0.8788013229745987,0.9264971240851836,0.9396564270484332,0.9011437091498018,0.892291000400101,0.9121009829973237,0.9008653486957369,0.8650062075507701,0.9163659325167314,0.8099871991776907,0.8956928776649405,0.8167536739643095,0.8602785183241964,0.871389939925745,0.8747219633752406,0.751795686219494,0.9056961450136373
50,0.8385587533004302,0.9353477465785113,0.8961952651765311,0.9140129880669636,0.8614017587491584,0.9014731933761514,0.8766770673365422,0.9159922251229712,0.9274606059237392,0.8521928124869258,0.862260132516781,0.8463302443540413,0.8692481469492206,0.8895896716370661,0.9144512167055819,0.9134510266877207,0.8995099841716455,0.9185862739487489,0.9078782996394529,0.8828730581334012,0.9273967089327665,0.9425454567693369,0.9010489682767306,0.9045094818038728,0.9154624196639821,0.9051292263420724,0.8730488762537227,0.9184528566337613,0.8205752713132805,0.8984332950229796,0.8209211971492985,0.8662600280560717,0.884587559756661,0.8779892552044458,0.7560429753333894,0.9082853748489493
60,0.846345740093082,0.9391176799117698,0.9050833959633138,0.9203384358758955,0.8663175651259002,0.9058898669991059,0.8815958670630468,0.9198136207885419,0.9287648222867004,0.8625666410045476,0.8677651717446649,0.8625793898354478,0.8836245111015579,0.903431655538744,0.9138422962230612,0.9143315040183684,0.9085507576494711,0.9225042318081644,0.9151622574879171,0.8874346876232063,0.9283895307372967,0.9448907154824472,0.9035219245613082,0.9131357480458938,0.9245434425685786,0.9156051534091221,0.8767221480269716,0.9187266496874855,0.8339280409568535,0.903239289226962,0.8310307965347871,0.8889524487227445,0.9050142683055471,0.8853224547498807,0.7635296745030764,0.916425226058863
70,0.8494451583285535,0.9409407136438827,0.9071007469529436,0.9249996230687006,0.8682263691544699,0.9084737680583652,0.8866340609676335,0.9253605818999303,0.9319393398775954,0.8655285565724294,0.8733655879440704,0.869179748212435,0.8879617903499687,0.9113205684824061,0.9141903709558147,0.9159957091105947,0.918898448969353,0.9278893347214013,0.9187444093309803,0.8897823014907015,0.9315604157893154,0.9473725001609151,0.9067403222711142,0.9224690609418837,0.9282832357229676,0.9179092742026139,0.8821921943100607,0.9214997598634731,0.8490576045493141,0.905148221088692,0.8442692891912905,0.9016466247528757,0.9194930314915514,0.8925310058129824,0.7724274223943725,0.9185526912643368
80,0.8531938094833482,0.9426715108723117,0.9140883947627827,0.9304994722003603,0.8715725124842276,0.9123529026190811,0.8906593915494121,0.9266186014131023,0.9331833175688098,0.8687632494813095,0.8792916044411108,0.8785488968412775,0.8930977166315851,0.914806667959698,0.9157467914486053,0.9192950429504773,0.9237937856337654,0.9296022319670321,0.9216786237250268,0.8911535733271991,0.9328553365995087,0.9489355033530394,0.9082938136368682,0.9285048068029499,0.9296722888089054,0.9213392787563399,0.8851447024054404,0.9225834868279604,0.8570221605479773,0.9092988272169343,0.8541150006467586,0.9078480593134298,0.9253044166414319,0.8983858051706493,0.7770005440987988,0.9204236543894244
90,0.8573122152073348,0.9456428879842682,0.9158032527059978,0.9315072046510702,0.8735623648892233,0.9154018564521936,0.8935802695531117,0.9283674700656518,0.9349183558216526,0.8700282912097047,0.8842764003304232,0.8868877971624616,0.899146300810807,0.917765843614715,0.9133529608062133,0.9226717554469062,0.9287490971280152,0.9305723927167313,0.9223709674560616,0.8938829365910358,0.9344584693084211,0.9487874028794541,0.9108428992864376,0.9326366728781218,0.9308492375127235,0.9219593695435354,0.8886085049775645,0.9236891603889967,0.8647834562306399,0.911451466028675,0.8594891247979344,0.9161989523868546,0.9294903249605367,0.9010835020452314,0.7860499407760503,0.9231606275140939
100,0.8595138212960878,0.9481475166711583,0.9210054847350029,0.9334972205990139,0.8748938744807033,0.9173180781068326,0.8979839868594661,0.9306958321324749,0.9367266769402849,0.8720050938314352,0.8899995368414849,0.8939934164635264,0.9026869307270065,0.9193531506302068,0.9127113091449324,0.9243321843941562,0.9319634646522488,0.9326488347159472,0.9254894526448538,0.8952718242498402,0.9363415104652801,0.9494009414265132,0.9121603402545181,0.9348244046828935,0.9320765205488243,0.9249665212248956,0.8901488221398194,0.9254484983343494,0.8706154858558156,0.9142841398906632,0.8656634921836911,0.921142883903417,0.9325886299063642,0.9030516126101021,0.798224631071712,0.9256096617930438
110,0.860508042698028,0.9499504963449432,0.9238206195623521,0.933702899602683,0.8757359388824465,0.9189764895465693,0.902304053998521,0.9326053960313665,0.9382444557390549,0.8748122606973538,0.8929148142487904,0.8956216852121719,0.9060593599386974,0.9203528951994501,0.909667709431231,0.9266132933091016,0.9348194727192746,0.9335128372825339,0.9254934094761518,0.8971639036400179,0.9377532187797066,0.9499755155959424,0.9142807806739005,0.9368502645968764,0.9340012332637585,0.9249795685324191,0.8914338367768703,0.9270421951807123,0.873380985713503,0.9162360757108067,0.8712059772257187,0.9238339159891443,0.9342001589307517,0.9054208917744829,0.8034759882868155,0.9280745380669925
120,0.8636727529709486,0.9507387810931958,0.9254373471826435,0.9349431396317908,0.878068353628428,0.9215976978606735,0.9050688877490665,0.9345667929825445,0.9393051794884864,0.8762317279327491,0.8960271509244719,0.898752272982809,0.9073472473826253,0.9217891254355086,0.9093849965254951,0.9284113211255566,0.9368339822371544,0.9345800964816288,0.9265528903401808,0.8986093131011021,0.9386399755769226,0.9506943750351519,0.9165009327597663,0.9381338810896779,0.935210174535773,0.9260791674182888,0.893104962903085,0.9285622028527853,0.8758700804587153,0.9197885265924919,0.8741442495623827,0.9258777521167316,0.934989903617306,0.9077422954392901,0.8067342168077731,0.930331748224717
130,0.8664044660244123,0.952482666804738,0.9259206566414524,0.9356367042993393,0.8796598775985396,0.923129807066477,0.9068922954030962,0.9362527758263504,0.9401191580946033,0.878079954911476,0.8983316698601956,0.9035213362517012,0.9098134674917643,0.922668105528087,0.9085539228500299,0.9307909835951591,0.9390785631122405,0.9357443625417169,0.9293728161244955,0.9000571959882167,0.9393720033539427,0.9514333039582599,0.9184961659013808,0.9394366595855668,0.935997474275302,0.928436629489741,0.8938252609077094,0.9293202339850266,0.8783502868579179,0.9221195140252512,0.8781830569412544,0.9283245773511288,0.9367014150047706,0.9096648693386313,0.812001923339123,0.9318122988442089
140,0.8671045198498278,0.9535946506647103,0.928167783506302,0.9363253802480487,0.879902279166945,0.9245974168342938,0.9087670535808686,0.9375252809052148,0.9412625978294084,0.8798298854364757,0.8997736866131454,0.9076625799062793,0.9108020065014044,0.9239840280455924,0.9088867972223851,0.9326918343522114,0.9408105843318059,0.936577653156561,0.9306940660607823,0.9009762958705366,0.9403929091433735,0.951795356881779,0.92030976878573,0.94012407779956,0.9370445946006352,0.9289363823481785,0.894952204804778,0.9299925713652227,0.8809181618551665,0.9231515840860212,0.881660370363388,0.931232873947108,0.936326430630146,0.9115743648876854,0.8146033652854555,0.9332465992204088
150,0.8681331237816512,0.9545587287992486,0.9288973520362583,0.9376261227451361,0.8809807886855464,0.9256044396307161,0.9109169446166065,0.9388842088648535,0.9424700866772069,0.8814272516419951,0.9018172208147719,0.9106264365241246,0.9123485782897334,0.924904383172923,0.9078244852635237,0.934270477667838,0.9427381780827089,0.9379876649467676,0.9326911749349897,0.9025264409632864,0.941525462363846,0.9522687092255205,0.9216291615429165,0.9414041322774093,0.9383009808845799,0.9302879375085731,0.8967023579389435,0.9308835470134679,0.8824693738066648,0.9250330397070907,0.8844211451262018,0.9329583218599222,0.9375919812971677,0.9145773906382524,0.8197541636759941,0.9347907769696636
160,0.869507971162768,0.9552498614863376,0.9300135806010268,0.9380650583725011,0.8822101588405528,0.9269960325575297,0.9121090715788097,0.9389518600349612,0.9431022789672049,0.8823863972102193,0.9036244135562158,0.9125691536958009,0.9140227603449255,0.925840285723254,0.9081800294955013,0.9352163255532906,0.9441892590458701,0.9390164129474377,0.9329696081881517,0.9036843405614436,0.9420694495466932,0.9528141689792683,0.922658132913904,0.9425387070537112,0.9394342335328817,0.9308493766222681,0.897642932616425,0.9309635150525268,0.8851233029234824,0.9265464320909431,0.8865680214224588,0.9343179944229177,0.9372030148320034,0.9164121422315021,0.8225427308498322,0.9351560541197892
170,0.8705160072902319,0.9557687418593084,0.930740193963549,0.9390297001314772,0.883741784057199,0.9281919003349153,0.9135643751802095,0.9395288227405056,0.9438244801166772,0.8836005837504515,0.9057708003169693,0.9141338794871529,0.9151866259228122,0.9265190817629029,0.9078678571080716,0.9364042286731842,0.945435183291536,0.9393010432005913,0.9333779357216442,0.9047755201387777,0.9427457202014099,0.9533750283328518,0.9239423187888092,0.9433831797205983,0.9400606199345631,0.93143217308609,0.8985798792686178,0.9317592632483409,0.8867659930659606,0.9279000813209253,0.8886507106452544,0.936375686139222,0.937720085224642,0.918222438353264,0.824954639279305,0.9359618790156753
180,0.8717217951539906,0.956420090454708,0.9316311320392682,0.9402510613507944,0.8841699729900903,0.9287696646842608,0.9149996192969421,0.94036259474654,0.9447312595927957,0.8851325810624586,0.9068637459066402,0.9154770711833125,0.9160777810700427,0.9274389883296296,0.9079969782074331,0.9371267692372364,0.9464452946526832,0.9403876206271423,0.9349640579308489,0.9057543720859094,0.9435614511700314,0.9538303863012897,0.9247660036234195,0.9439975075467544,0.9409662096008782,0.9323288758597422,0.9000937785048871,0.9327146488407417,0.8894583542127984,0.928879380427896,0.8902841210379355,0.9378250251376222,0.9382335299827741,0.9209273258307342,0.8270350605948805,0.9370133877533584
190,0.8728225640478599,0.9569568020933141,0.9321023815953023,0.9405150858742739,0.8852658914555986,0.9301198532194772,0.9156356710745714,0.9404485921920663,0.9449983370958919,0.8863366027743144,0.9081883990069524,0.9176672360373794,0.9172185015385775,0.9281809071659015,0.9071725272983966,0.9379276561971501,0.9473308957489597,0.9406953854327095,0.9347970746594096,0.907446204902045,0.9438371293977725,0.9540145388068128,0.9258899089421699,0.944718831330376,0.941415127012325,0.9323033529803937,0.9013866500868087,0.9326148911307179,0.8914023949568122,0.9297916297612714,0.8921325166029824,0.9390263066026081,0.9383758323457124,0.9221662031349611,0.8300315669822627,0.9373296231991071
200,0.8737743070549537,0.9575212516951613,0.9328543312457653,0.9416027870462799,0.8863289626166782,0.9309441875789642,0.9164202564831576,0.9408130037621605,0.9455323021876698,0.887415534481756,0.9097820537716542,0.9191388772508675,0.9181018267005423,0.9292295151575093,0.9076841481028807,0.9384768057094591,0.9479478926853395,0.9418866064718364,0.935120372948864,0.9080819311409308,0.9442896845074884,0.954268289721237,0.9266994108863593,0.9453584245340754,0.9426215419870626,0.9328406605480805,0.9020282679905174,0.9328560600219113,0.8937775487134219,0.9306475336602985,0.8935533200358116,0.9403620933897071,0.939091846448736,0.9233698607179471,0.8320190614741905,0.9380100620263722
