,corr,exp,surid
695,0.017304885486454903,Brainsmash,347
696,-0.152058296600815,Breakspear,348
697,-0.05185560140484925,Brainsmash,348
698,0.31207675856354167,Breakspear,349
699,0.05030506965576301,Brainsmash,349
700,-0.04934610438319324,Breakspear,350
701,-0.04272977446508665,Brainsmash,350
702,0.30813011640942045,Breakspear,351
703,0.013902458986464146,Brainsmash,351
704,0.11173066663855168,Breakspear,352
705,-0.10285105440207032,Brainsmash,352
706,-0.017110905941763926,Breakspear,353
707,0.006839157339655339,Brainsmash,353
708,0.5844611440991044,Breakspear,354
709,0.15856687755409915,Brainsmash,354
710,0.36032693105494357,Breakspear,355
711,-0.04413050971155144,Brainsmash,355
712,0.1265051025802772,Breakspear,356
713,0.06404805954403948,Brainsmash,356
714,-0.17064970391962522,Breakspear,357
715,0.06511645838369828,Brainsmash,357
716,0.23498461589491185,Breakspear,358
717,0.019138701394383357,Brainsmash,358
718,-0.15498885540874896,Breakspear,359
719,-0.018464798194713816,Brainsmash,359
720,-0.10760049069960997,Breakspear,360
721,0.032015418258978794,Brainsmash,360
722,-0.13740202072852964,Breakspear,361
723,-0.013385765599958214,Brainsmash,361
724,-0.11401760891663575,Breakspear,362
725,0.06975573997031169,Brainsmash,362
726,-0.11869244085944557,Breakspear,363
727,-0.1199965864092119,Brainsmash,363
728,0.09089900529398365,Breakspear,364
729,0.18143933836464854,Brainsmash,364
730,-0.09887522044923373,Breakspear,365
731,-0.0038304248926567678,Brainsmash,365
732,-0.13772549026171524,Breakspear,366
733,0.03326948838636815,Brainsmash,366
734,-0.1521970351824259,Breakspear,367
735,0.026249133359026015,Brainsmash,367
736,-0.11736353031949288,Breakspear,368
737,0.00978666458276579,Brainsmash,368
738,-0.12202450580758199,Breakspear,369
739,-0.12148645237368827,Brainsmash,369
740,-0.07518768163052665,Breakspear,370
741,0.00671409174084862,Brainsmash,370
742,0.013082768450866077,Breakspear,371
743,0.06877627139074483,Brainsmash,371
744,0.02540247409745149,Breakspear,372
745,0.029733041611596553,Brainsmash,372
746,-0.08366184315048909,Breakspear,373
747,-0.04614463805068024,Brainsmash,373
748,0.009256520103815622,Breakspear,374
749,-0.02017815423947859,Brainsmash,374
750,-0.15454247034390217,Breakspear,375
751,0.025329994996250594,Brainsmash,375
752,0.28981561592650046,Breakspear,376
753,0.026279500994351786,Brainsmash,376
754,0.0676050283978071,Breakspear,377
755,-0.07181937053926264,Brainsmash,377
756,-0.15519153385983786,Breakspear,378
757,-0.014457174148530262,Brainsmash,378
758,-0.02918812580899158,Breakspear,379
759,0.029814908750925826,Brainsmash,379
760,-0.10431034359993242,Breakspear,380
761,-0.006391133393958587,Brainsmash,380
762,0.07488859285875796,Breakspear,381
763,-0.10512204353231709,Brainsmash,381
764,-0.0805991719282774,Breakspear,382
765,-0.06283338558258451,Brainsmash,382
766,0.21465152237060112,Breakspear,383
767,0.002092223837648286,Brainsmash,383
768,-0.04501398552968191,Breakspear,384
769,-0.0194363900540555,Brainsmash,384
770,-0.1316312178950697,Breakspear,385
771,-0.1383284997850005,Brainsmash,385
772,-0.06247376800054854,Breakspear,386
773,-0.00642370617884194,Brainsmash,386
774,-0.08131338874808412,Breakspear,387
775,-0.09957762713520292,Brainsmash,387
776,-0.08464628176544466,Breakspear,388
777,0.017540609271792545,Brainsmash,388
778,-0.14318003626717757,Breakspear,389
779,0.028697579420509968,Brainsmash,389
780,-0.048096422026534934,Breakspear,390
781,-0.023523814734695385,Brainsmash,390
782,-0.07008780013323654,Breakspear,391
783,-0.05109890037741942,Brainsmash,391
784,0.06277112275380277,Breakspear,392
785,-0.04580146028445683,Brainsmash,392
786,-0.1444691950712611,Breakspear,393
787,-0.05582924313982514,Brainsmash,393
788,-0.15941767127531736,Breakspear,394
789,-0.10597373452577938,Brainsmash,394
790,-0.042185252536581265,Breakspear,395
791,-0.04550155767157189,Brainsmash,395
792,-0.07340444864814209,Breakspear,396
793,0.00010573145821392426,Brainsmash,396
794,-0.15265322755767655,Breakspear,397
795,-0.01415132405911803,Brainsmash,397
796,-0.1253338379746289,Breakspear,398
797,0.06433020412898457,Brainsmash,398
798,0.13094744714422685,Breakspear,399
799,0.07490799108376871,Brainsmash,399
800,-0.0764466958222035,Breakspear,400
801,0.06724251341136699,Brainsmash,400
802,-0.04599761277129597,Breakspear,401
803,-0.07551515493593286,Brainsmash,401
804,-0.14035466127456006,Breakspear,402
805,-0.039096785285419,Brainsmash,402
806,0.4185858860978566,Breakspear,403
807,-0.004061864339779367,Brainsmash,403
808,-0.15969036622689523,Breakspear,404
809,0.05750752005720284,Brainsmash,404
810,-0.17921190602858736,Breakspear,405
811,-0.11586107377588564,Brainsmash,405
812,-0.09063040574591798,Breakspear,406
813,-0.16539443579412003,Brainsmash,406
814,0.18982570019354514,Breakspear,407
815,-0.040185058240100574,Brainsmash,407
816,-0.18120653133665873,Breakspear,408
817,0.011357594722385062,Brainsmash,408
818,-0.1281490967475093,Breakspear,409
819,-0.013170835335973883,Brainsmash,409
820,0.5496745033230758,Breakspear,410
821,0.06128844632584453,Brainsmash,410
822,0.2608328207519811,Breakspear,411
823,0.07309171475166852,Brainsmash,411
824,-0.11074281622804981,Breakspear,412
825,-0.07536861651698018,Brainsmash,412
826,-0.16502954735241443,Breakspear,413
827,0.06085540354467492,Brainsmash,413
828,-0.16405559626367064,Breakspear,414
829,-0.008345422295980787,Brainsmash,414
830,0.1970305722791245,Breakspear,415
831,-0.12414382826372299,Brainsmash,415
832,-0.10080051504205564,Breakspear,416
833,0.09176045787138555,Brainsmash,416
834,-0.1318547290716963,Breakspear,417
835,-0.05950625114329447,Brainsmash,417
836,0.09474375839496318,Breakspear,418
837,-0.08433526131346757,Brainsmash,418
838,-0.08039993754204329,Breakspear,419
839,0.004251342435509747,Brainsmash,419
840,0.016347015974244716,Breakspear,420
841,0.04012306280802392,Brainsmash,420
842,0.1323038119602472,Breakspear,421
843,-0.020377241687504884,Brainsmash,421
844,-0.009771761161297052,Breakspear,422
845,-0.01414195441119215,Brainsmash,422
846,0.07953790517909015,Breakspear,423
847,0.005498577605669897,Brainsmash,423
848,0.012450299180969394,Breakspear,424
849,0.03055495238532655,Brainsmash,424
850,0.48844022823054534,Breakspear,425
851,0.03959934381255671,Brainsmash,425
852,0.1376711713140228,Breakspear,426
853,-0.0239356217963449,Brainsmash,426
854,-0.11827145239701191,Breakspear,427
855,0.02095258757505152,Brainsmash,427
856,-0.11599795329935195,Breakspear,428
857,-0.10637736443343886,Brainsmash,428
858,-0.12137893930156408,Breakspear,429
859,-0.08168167951914783,Brainsmash,429
860,-0.08420936260360022,Breakspear,430
861,-0.004139600989587957,Brainsmash,430
862,-0.1293202621147596,Breakspear,431
863,-0.07009339496752272,Brainsmash,431
864,-0.09586289887708338,Breakspear,432
865,0.06447802839207249,Brainsmash,432
866,0.07501778556145242,Breakspear,433
867,-0.018290854235792218,Brainsmash,433
868,-0.02715752231445464,Breakspear,434
869,0.09114726986350849,Brainsmash,434
870,0.2974683657294046,Breakspear,435
871,0.026139623972811665,Brainsmash,435
872,-0.11645622383087781,Breakspear,436
873,-0.06205087083212132,Brainsmash,436
874,0.22963799177957678,Breakspear,437
875,-0.028045061775835902,Brainsmash,437
876,-0.16904007169283206,Breakspear,438
877,-0.05623830646441147,Brainsmash,438
878,0.03557437872568604,Breakspear,439
879,-0.03556790022936536,Brainsmash,439
880,-0.08508491705273254,Breakspear,440
881,-0.09719826004249404,Brainsmash,440
882,-0.10259886735170873,Breakspear,441
883,-0.017693318169795604,Brainsmash,441
884,-0.08414610502299498,Breakspear,442
885,-0.03768111549302684,Brainsmash,442
886,-0.14261602650981103,Breakspear,443
887,0.06941027540464399,Brainsmash,443
888,-0.09174705578181051,Breakspear,444
889,-0.06027101886047436,Brainsmash,444
890,-0.10239336401114929,Breakspear,445
891,0.051092338993041116,Brainsmash,445
892,-0.12244276181168581,Breakspear,446
893,-0.08345077365980867,Brainsmash,446
894,0.25472461747910613,Breakspear,447
895,-0.0326573762568838,Brainsmash,447
896,-0.13266575893149682,Breakspear,448
897,-0.023331069562910253,Brainsmash,448
898,0.03968219936719266,Breakspear,449
899,0.019552931089933404,Brainsmash,449
900,0.3251103296111881,Breakspear,450
901,0.09279401391584417,Brainsmash,450
902,-0.08311722945889961,Breakspear,451
903,-0.045754968528260116,Brainsmash,451
904,0.2173030047735455,Breakspear,452
905,0.021011137762360795,Brainsmash,452
906,-0.1470467114405828,Breakspear,453
907,-0.02619764094351137,Brainsmash,453
908,0.09992329331978407,Breakspear,454
909,-0.09254705604396664,Brainsmash,454
910,-0.10168927936625288,Breakspear,455
911,-0.1287320758974278,Brainsmash,455
912,0.04239012561730223,Breakspear,456
913,-0.0905590263630628,Brainsmash,456
914,0.05172470276106782,Breakspear,457
915,0.06877072911085669,Brainsmash,457
916,-0.1423776340103662,Breakspear,458
917,-0.04801358067624475,Brainsmash,458
918,0.160266590306596,Breakspear,459
919,-0.08923861717921486,Brainsmash,459
920,0.011560789717632955,Breakspear,460
921,0.028521934452435154,Brainsmash,460
922,0.10086188733800118,Breakspear,461
923,0.049243313883291125,Brainsmash,461
924,-0.13601090925765816,Breakspear,462
925,-0.004219071032383673,Brainsmash,462
926,0.2031266743624936,Breakspear,463
927,-0.08962319039853024,Brainsmash,463
928,-0.16101574270555133,Breakspear,464
929,-0.07478064602339124,Brainsmash,464
930,-0.17505086198441008,Breakspear,465
931,0.015834927638606274,Brainsmash,465
932,0.03128404697606121,Breakspear,466
933,-0.004929155599153382,Brainsmash,466
934,-0.07356862425786012,Breakspear,467
935,-0.08636213169375002,Brainsmash,467
936,-0.13086309243509456,Breakspear,468
937,0.004945233501968718,Brainsmash,468
938,-0.0948310510792185,Breakspear,469
939,-0.023286354668382612,Brainsmash,469
940,-0.07615513929437041,Breakspear,470
941,-0.035161134060641454,Brainsmash,470
942,-0.12875339051768492,Breakspear,471
943,0.029912919726657532,Brainsmash,471
944,0.272290379848871,Breakspear,472
945,0.13365539819299796,Brainsmash,472
946,0.0951272312917643,Breakspear,473
947,0.18857672813921397,Brainsmash,473
948,0.02814279984322987,Breakspear,474
949,-0.07227676827939147,Brainsmash,474
950,-0.14961740622117156,Breakspear,475
951,-0.04134616809474984,Brainsmash,475
952,0.16095142197241383,Breakspear,476
953,0.09286416853962622,Brainsmash,476
954,-0.03029802956237712,Breakspear,477
955,0.12310336579572925,Brainsmash,477
956,0.46973737959390344,Breakspear,478
957,-0.004862353819153194,Brainsmash,478
958,0.03459523486111814,Breakspear,479
959,0.05356978080132465,Brainsmash,479
960,-0.15725098993207745,Breakspear,480
961,-0.018626504791644276,Brainsmash,480
962,0.03755290535206307,Breakspear,481
963,-0.1375974767433465,Brainsmash,481
964,-0.1502356976424186,Breakspear,482
965,0.074793805530219,Brainsmash,482
966,-0.1109347556638201,Breakspear,483
967,-0.08399943266855009,Brainsmash,483
968,-0.15423551944087832,Breakspear,484
969,-0.07358780169702797,Brainsmash,484
970,-0.01634718267998023,Breakspear,485
971,-0.02434607376828814,Brainsmash,485
972,0.03658675326129324,Breakspear,486
973,-0.1003728847953886,Brainsmash,486
974,-0.08228228042433029,Breakspear,487
975,-0.03236282528606361,Brainsmash,487
976,0.06483676460575413,Breakspear,488
977,0.09745769881400095,Brainsmash,488
978,-0.11999009752623621,Breakspear,489
979,-0.036987203712453176,Brainsmash,489
980,-0.11676342049621645,Breakspear,490
981,0.019188381754173624,Brainsmash,490
982,-0.009496841533468902,Breakspear,491
983,-0.04360126457445197,Brainsmash,491
984,-0.040288089565907015,Breakspear,492
985,0.06901731159915157,Brainsmash,492
986,0.24892631464540463,Breakspear,493
987,-0.04518082152561483,Brainsmash,493
988,0.6477118578196479,Breakspear,494
989,0.09119111630773151,Brainsmash,494
990,-0.061294477279384675,Breakspear,495
991,-0.048641040692581676,Brainsmash,495
992,-0.07175273872569206,Breakspear,496
993,-0.11826966436736219,Brainsmash,496
994,-0.1411345849630574,Breakspear,497
995,0.059610395124514284,Brainsmash,497
996,-0.17047188561458515,Breakspear,498
997,0.024658961951006753,Brainsmash,498
998,-0.003162610762026314,Breakspear,499
999,0.0042912781820284565,Brainsmash,499
1000,-0.15370728082788113,Breakspear,500
1001,0.05882717392205707,Brainsmash,500
1002,0.15198480281006638,Breakspear,501
1003,-0.02603490714021823,Brainsmash,501
1004,-0.1522638350099123,Breakspear,502
1005,0.00654323905500276,Brainsmash,502
1006,-0.027793885220197444,Breakspear,503
1007,0.05415280791362645,Brainsmash,503
1008,-0.08973523702243484,Breakspear,504
1009,-0.002243759406623139,Brainsmash,504
1010,0.37619937803464115,Breakspear,505
1011,-0.023247357933588682,Brainsmash,505
1012,0.007150834785184265,Breakspear,506
1013,0.006976019414167593,Brainsmash,506
1014,-0.16770056542464293,Breakspear,507
1015,-0.02078708119620905,Brainsmash,507
1016,-0.1571196644262114,Breakspear,508
1017,-0.0036082130966269706,Brainsmash,508
1018,-0.06314060209748873,Breakspear,509
1019,0.08309578794512104,Brainsmash,509
1020,-0.10639109475432774,Breakspear,510
1021,-0.021461461436222188,Brainsmash,510
1022,0.6045206583746814,Breakspear,511
1023,0.04530706680984516,Brainsmash,511
1024,-0.16369118026312585,Breakspear,512
1025,0.003645293098505122,Brainsmash,512
1026,-0.04691100683294655,Breakspear,513
1027,0.1351151463861498,Brainsmash,513
1028,-0.16402662383107247,Breakspear,514
1029,0.02021425226913422,Brainsmash,514
1030,-0.15806590195025896,Breakspear,515
1031,-0.003268027205132334,Brainsmash,515
1032,0.20565086555664056,Breakspear,516
1033,0.02419744562607968,Brainsmash,516
1034,-0.12771485451932899,Breakspear,517
1035,-0.042169318593194616,Brainsmash,517
1036,-0.046814795721318754,Breakspear,518
1037,0.10018974598476657,Brainsmash,518
1038,0.08616109531768015,Breakspear,519
1039,0.06827676294218774,Brainsmash,519
1040,-0.09760931222071172,Breakspear,520
1041,0.11953375090868154,Brainsmash,520
1042,0.3672967130125107,Breakspear,521
1043,-0.1360667972248784,Brainsmash,521
1044,-0.04700236329107189,Breakspear,522
1045,-0.01078733947784079,Brainsmash,522
1046,0.2024778033395893,Breakspear,523
1047,-0.028483571549740534,Brainsmash,523
1048,-0.11584544674053518,Breakspear,524
1049,-0.1076716019268772,Brainsmash,524
1050,-0.03713918467930069,Breakspear,525
1051,0.010825815488555763,Brainsmash,525
1052,0.06395036135768338,Breakspear,526
1053,-0.0497487289287605,Brainsmash,526
1054,-0.15510966080010172,Breakspear,527
1055,-0.02373082370484026,Brainsmash,527
1056,-0.14706197849938568,Breakspear,528
1057,0.03515613612775342,Brainsmash,528
1058,-0.14702889919943593,Breakspear,529
1059,-0.06713395832036204,Brainsmash,529
1060,0.11121975257998058,Breakspear,530
1061,-0.17593352654567232,Brainsmash,530
1062,0.27442207134268387,Breakspear,531
1063,0.04488200098223284,Brainsmash,531
1064,-0.1325969201326264,Breakspear,532
1065,0.04458920575274738,Brainsmash,532
1066,-0.05260097378167526,Breakspear,533
1067,-0.02256220124247836,Brainsmash,533
1068,-0.1408746163661625,Breakspear,534
1069,0.061683234887041714,Brainsmash,534
1070,-0.09419767663109985,Breakspear,535
1071,-0.02783650376920774,Brainsmash,535
1072,0.10590926399164469,Breakspear,536
1073,-0.029482627737939682,Brainsmash,536
1074,0.084706814339999,Breakspear,537
1075,0.06833972607817997,Brainsmash,537
1076,-0.10176858680899553,Breakspear,538
1077,0.09218373271728902,Brainsmash,538
1078,-0.14558748906362423,Breakspear,539
1079,0.09590881874435568,Brainsmash,539
1080,0.013540167033929275,Breakspear,540
1081,-0.004304953921052244,Brainsmash,540
1082,0.24974296013992614,Breakspear,541
1083,-0.07713035560110791,Brainsmash,541
1084,-0.1341688542380687,Breakspear,542
1085,0.056862486353337634,Brainsmash,542
1086,0.02718711906109748,Breakspear,543
1087,0.0073862521501856645,Brainsmash,543
1088,-0.11547258748216815,Breakspear,544
1089,-0.1339466039151215,Brainsmash,544
1090,-0.16543418409536242,Breakspear,545
1091,0.005809004663848401,Brainsmash,545
1092,0.15264843478974371,Breakspear,546
1093,-0.05542990352818685,Brainsmash,546
1094,0.014034710856292482,Breakspear,547
1095,-0.04341305733735278,Brainsmash,547
1096,-0.16498022960231776,Breakspear,548
1097,0.051614883306689896,Brainsmash,548
1098,-0.1431909021185607,Breakspear,549
1099,0.02103296898152196,Brainsmash,549
1100,-0.03155184563303067,Breakspear,550
1101,-0.038485640429046106,Brainsmash,550
1102,0.14428447813163334,Breakspear,551
1103,0.03199205211961398,Brainsmash,551
1104,0.07686890969388116,Breakspear,552
1105,-0.04548300328754264,Brainsmash,552
1106,-0.05407472254628093,Breakspear,553
1107,-0.04479020790507316,Brainsmash,553
1108,0.013243569075700162,Breakspear,554
1109,0.019019008299171154,Brainsmash,554
1110,0.3825723042011788,Breakspear,555
1111,-0.048237013935054064,Brainsmash,555
1112,-0.10697106597099311,Breakspear,556
1113,-0.11879260616965888,Brainsmash,556
1114,-0.07330544309101975,Breakspear,557
1115,0.03521720126991235,Brainsmash,557
1116,-0.14903912090484467,Breakspear,558
1117,0.007078825669817613,Brainsmash,558
1118,-0.06380876756879109,Breakspear,559
1119,-0.0018392043804560316,Brainsmash,559
1120,0.01559616957485171,Breakspear,560
1121,-0.0571808907838152,Brainsmash,560
1122,0.09364456325921668,Breakspear,561
1123,0.01760649770567596,Brainsmash,561
1124,0.2756527440260285,Breakspear,562
1125,-0.09767222319800456,Brainsmash,562
1126,-0.10038936748352152,Breakspear,563
1127,0.042142455236434534,Brainsmash,563
1128,0.42646288384309866,Breakspear,564
1129,0.0015386156470146221,Brainsmash,564
1130,0.3683471390174958,Breakspear,565
1131,-0.032078911133241544,Brainsmash,565
1132,0.16323383095095476,Breakspear,566
1133,-0.08135723002321629,Brainsmash,566
1134,-0.06539400422739317,Breakspear,567
1135,0.062231506865627645,Brainsmash,567
1136,0.34254226023274753,Breakspear,568
1137,-0.052170396288146764,Brainsmash,568
1138,-0.13800811429760235,Breakspear,569
1139,0.04671273775238199,Brainsmash,569
1140,0.13500703399004096,Breakspear,570
1141,-0.011750738200161953,Brainsmash,570
1142,-0.021762263664004296,Breakspear,571
1143,0.023930127922814244,Brainsmash,571
1144,0.19285475520812553,Breakspear,572
1145,0.06522024645166759,Brainsmash,572
1146,-0.11500850166171618,Breakspear,573
1147,0.027759953935611398,Brainsmash,573
1148,-0.1655972836499949,Breakspear,574
1149,0.016684335020421354,Brainsmash,574
1150,-0.13475837233549015,Breakspear,575
1151,0.07175050323682991,Brainsmash,575
1152,-0.14627742615799144,Breakspear,576
1153,0.06470183846673566,Brainsmash,576
1154,-0.13052089482164156,Breakspear,577
1155,-0.02929803755670109,Brainsmash,577
1156,-0.1340446638616803,Breakspear,578
1157,-0.02348467984978587,Brainsmash,578
1158,-0.15925573365502163,Breakspear,579
1159,-0.033202360203867166,Brainsmash,579
1160,-0.07643976925072828,Breakspear,580
1161,-0.04621512727143038,Brainsmash,580
1162,-0.07021430812044667,Breakspear,581
1163,0.011342370313649994,Brainsmash,581
1164,-0.1415274357171371,Breakspear,582
1165,0.056762064555266424,Brainsmash,582
1166,-0.09268533386138811,Breakspear,583
1167,0.011405510212015859,Brainsmash,583
1168,-0.0621930821591372,Breakspear,584
1169,-0.033880539536307874,Brainsmash,584
1170,-0.1749412253482262,Breakspear,585
1171,0.10020363628802474,Brainsmash,585
1172,0.31962621033555094,Breakspear,586
1173,0.020051959584806267,Brainsmash,586
1174,-0.09391946199566446,Breakspear,587
1175,0.13379049003824797,Brainsmash,587
1176,0.03267760003775349,Breakspear,588
1177,-0.033087857085221675,Brainsmash,588
1178,-0.14879983622381446,Breakspear,589
1179,-0.026755647962049604,Brainsmash,589
1180,-0.05924294139393652,Breakspear,590
1181,-0.017369839337540546,Brainsmash,590
1182,0.09840263232784467,Breakspear,591
1183,0.06060849967552701,Brainsmash,591
1184,0.014620225281737618,Breakspear,592
1185,0.1559310053533631,Brainsmash,592
1186,0.46420004288695565,Breakspear,593
1187,-0.07752005877807788,Brainsmash,593
1188,0.14889547287539714,Breakspear,594
1189,-0.05284328804664786,Brainsmash,594
1190,0.2914693924317834,Breakspear,595
1191,0.05535646101881899,Brainsmash,595
1192,-0.16675188164893937,Breakspear,596
1193,0.017809648871893697,Brainsmash,596
1194,-0.1361839355399027,Breakspear,597
1195,-0.07251042745402814,Brainsmash,597
1196,-0.12282289752581545,Breakspear,598
1197,0.06416763079732742,Brainsmash,598
1198,-0.10870684342327223,Breakspear,599
1199,0.07479972611606212,Brainsmash,599
1200,0.06816686287709528,Breakspear,600
1201,0.002145714546350928,Brainsmash,600
1202,-0.009576730726582766,Breakspear,601
1203,-0.01370179570685968,Brainsmash,601
1204,0.1809392538196977,Breakspear,602
1205,-0.048449880605475865,Brainsmash,602
1206,-0.16487643193155205,Breakspear,603
1207,0.06636559263634453,Brainsmash,603
1208,-0.11113441017623413,Breakspear,604
1209,0.03563221114080189,Brainsmash,604
1210,-0.001963200406467096,Breakspear,605
1211,-0.06248769800788568,Brainsmash,605
1212,-0.08851982644914944,Breakspear,606
1213,0.04908856324154158,Brainsmash,606
1214,-0.1473974917853797,Breakspear,607
1215,-0.04590725107604904,Brainsmash,607
1216,0.04857773955674568,Breakspear,608
1217,-0.07490853290734201,Brainsmash,608
1218,0.2303167890194631,Breakspear,609
1219,-0.032094154902007614,Brainsmash,609
1220,0.017287297044645867,Breakspear,610
1221,-0.13918316421912327,Brainsmash,610
1222,0.749963600136038,Breakspear,611
1223,0.07983492348565353,Brainsmash,611
1224,0.4147030364004292,Breakspear,612
1225,-0.08220798421246484,Brainsmash,612
1226,-0.1610396151919588,Breakspear,613
1227,0.0844625538413125,Brainsmash,613
1228,0.5218351011126654,Breakspear,614
1229,0.07250471349248075,Brainsmash,614
1230,0.07499803297563788,Breakspear,615
1231,0.06951588104626985,Brainsmash,615
1232,-0.1585451893473795,Breakspear,616
1233,0.08417895643391253,Brainsmash,616
1234,0.4521695820559466,Breakspear,617
1235,-0.07807700717882837,Brainsmash,617
1236,0.7132497797020998,Breakspear,618
1237,-0.07415769534504447,Brainsmash,618
1238,-0.13558919739317926,Breakspear,619
1239,0.02724986758924635,Brainsmash,619
1240,-0.019440405163412177,Breakspear,620
1241,-0.01711343244892086,Brainsmash,620
1242,-0.012109749039088763,Breakspear,621
1243,0.005002233857983565,Brainsmash,621
1244,0.30730009506530387,Breakspear,622
1245,-0.07513489143661278,Brainsmash,622
1246,-0.09599937803852096,Breakspear,623
1247,0.025387742153301873,Brainsmash,623
1248,-0.17513081100723443,Breakspear,624
1249,0.007033024127898521,Brainsmash,624
1250,-0.08400827691922151,Breakspear,625
1251,-0.07787136960483251,Brainsmash,625
1252,0.041150501432974336,Breakspear,626
1253,-0.07005155431165369,Brainsmash,626
1254,-0.1758695170178378,Breakspear,627
1255,-0.05986382527342478,Brainsmash,627
1256,0.38185421679954906,Breakspear,628
1257,0.04656632338136273,Brainsmash,628
1258,0.12193307496523671,Breakspear,629
1259,0.05627316018684635,Brainsmash,629
1260,-0.15672579202947506,Breakspear,630
1261,-0.05528314194636894,Brainsmash,630
1262,-0.1287658055567965,Breakspear,631
1263,-0.04010285768215144,Brainsmash,631
1264,0.20512055016202915,Breakspear,632
1265,-0.16059456888642254,Brainsmash,632
1266,-0.12344978455542414,Breakspear,633
1267,-0.06624091477650346,Brainsmash,633
1268,0.1165362504722991,Breakspear,634
1269,0.034565083231359976,Brainsmash,634
1270,-0.15267599275115923,Breakspear,635
1271,0.016271787330779813,Brainsmash,635
1272,-0.09193679276518546,Breakspear,636
1273,0.004283434410237099,Brainsmash,636
1274,0.5314467900501489,Breakspear,637
1275,-0.0371590316375316,Brainsmash,637
1276,-0.11819993346997165,Breakspear,638
1277,0.049230248141098616,Brainsmash,638
1278,-0.09040938897137663,Breakspear,639
1279,0.11062091637563402,Brainsmash,639
1280,-0.07472806499226617,Breakspear,640
1281,-0.00295432739190038,Brainsmash,640
1282,-0.06377792123330576,Breakspear,641
1283,-0.04157657562943137,Brainsmash,641
1284,-0.16618181217604763,Breakspear,642
1285,-0.027812505328418672,Brainsmash,642
1286,-0.1548894643217237,Breakspear,643
1287,0.03930690278234115,Brainsmash,643
1288,-0.15293835130771127,Breakspear,644
1289,-0.05326115760554756,Brainsmash,644
1290,-0.13414889457109122,Breakspear,645
1291,0.07118017641003556,Brainsmash,645
1292,-0.06400109995352853,Breakspear,646
1293,0.13367983920375726,Brainsmash,646
1294,-0.04205143859244345,Breakspear,647
1295,-0.016436782307569328,Brainsmash,647
1296,0.012680317376488203,Breakspear,648
1297,-0.07189086631261139,Brainsmash,648
1298,-0.16796038502190075,Breakspear,649
1299,-0.0004769620536089415,Brainsmash,649
1300,-0.03300455863483271,Breakspear,650
1301,0.020992969159173213,Brainsmash,650
1302,0.08404797156333568,Breakspear,651
1303,0.0486406498162278,Brainsmash,651
1304,0.006970143653814048,Breakspear,652
1305,-0.10579770516140638,Brainsmash,652
1306,-0.02415084138570774,Breakspear,653
1307,0.06909430234907704,Brainsmash,653
1308,0.06884968677599784,Breakspear,654
1309,-0.021532065888367553,Brainsmash,654
1310,0.28402355111090233,Breakspear,655
1311,-0.0807585523965655,Brainsmash,655
1312,-0.05148748973168461,Breakspear,656
1313,0.04578321527578037,Brainsmash,656
1314,-0.14897095267264762,Breakspear,657
1315,-0.05557762394769169,Brainsmash,657
1316,-0.1489263677909216,Breakspear,658
1317,-0.12848176481551168,Brainsmash,658
1318,-0.12200135823498907,Breakspear,659
1319,0.05591105342921039,Brainsmash,659
1320,0.42801792426864577,Breakspear,660
1321,-0.13584562190982,Brainsmash,660
1322,-0.08542331206084541,Breakspear,661
1323,0.002847970581254956,Brainsmash,661
1324,-0.1343278285311595,Breakspear,662
1325,0.115249413729367,Brainsmash,662
1326,-0.13062055235664188,Breakspear,663
1327,0.081607955268466,Brainsmash,663
1328,0.47173184156364695,Breakspear,664
1329,0.13083537255988284,Brainsmash,664
1330,-0.09889071703487191,Breakspear,665
1331,-0.01746242780929728,Brainsmash,665
1332,-0.1460695732062957,Breakspear,666
1333,0.04075042952076267,Brainsmash,666
1334,-0.143278726632106,Breakspear,667
1335,0.1509091548942412,Brainsmash,667
1336,-0.08579691601163733,Breakspear,668
1337,0.06072253440741833,Brainsmash,668
1338,0.10848590187242681,Breakspear,669
1339,0.09427717063052858,Brainsmash,669
1340,0.4447278162436996,Breakspear,670
1341,0.014000761778347472,Brainsmash,670
1342,-0.0956973544741071,Breakspear,671
1343,0.03543294524648069,Brainsmash,671
1344,-0.13154299857025262,Breakspear,672
1345,0.08643534671289692,Brainsmash,672
1346,-0.14323367462623532,Breakspear,673
1347,-0.08017961421829507,Brainsmash,673
1348,-0.06268273018825804,Breakspear,674
1349,0.03635393841586222,Brainsmash,674
1350,-0.14502227932424952,Breakspear,675
1351,0.037480862931745094,Brainsmash,675
1352,0.08905888969077287,Breakspear,676
1353,-0.03993990851117541,Brainsmash,676
1354,-0.019177217520192864,Breakspear,677
1355,0.09155717777929284,Brainsmash,677
1356,-0.12105541847762687,Breakspear,678
1357,-0.1057191625389,Brainsmash,678
1358,-0.11561321026229174,Breakspear,679
1359,-0.13708652767298363,Brainsmash,679
1360,-0.1622237482986511,Breakspear,680
1361,0.019034912322846133,Brainsmash,680
1362,0.007452583424254623,Breakspear,681
1363,-0.08771228073969795,Brainsmash,681
1364,0.19804928893610532,Breakspear,682
1365,-0.0191821737191175,Brainsmash,682
1366,-0.15530014610332937,Breakspear,683
1367,-0.07292405923768835,Brainsmash,683
1368,-0.07601073777703836,Breakspear,684
1369,0.0483366769062396,Brainsmash,684
1370,-0.15227943024262763,Breakspear,685
1371,-0.06173128979674519,Brainsmash,685
1372,0.18271023894857563,Breakspear,686
