"Age","SmoothedValue","ModeName"
9.96969696969697,44.9105187440053,"Mode4"
10.1010101010101,44.882154242952,"Mode4"
10.2323232323232,44.8562289433373,"Mode4"
10.3636363636364,44.8326218346579,"Mode4"
10.4949494949495,44.8112116778994,"Mode4"
10.6262626262626,44.7918772340479,"Mode4"
10.7575757575758,44.7744972640893,"Mode4"
10.8888888888889,44.7589505290093,"Mode4"
11.020202020202,44.7451159090293,"Mode4"
11.1515151515152,44.7329221098264,"Mode4"
11.2828282828283,44.7224245245963,"Mode4"
11.4141414141414,44.71369838431,"Mode4"
11.5454545454545,44.7068189199385,"Mode4"
11.6767676767677,44.7018613624525,"Mode4"
11.8080808080808,44.698900942823,"Mode4"
11.9393939393939,44.6980128920208,"Mode4"
12.0707070707071,44.6992717284936,"Mode4"
12.2020202020202,44.7027382021646,"Mode4"
12.3333333333333,44.7084606093804,"Mode4"
12.4646464646465,44.7164867977851,"Mode4"
12.5959595959596,44.7268646150228,"Mode4"
12.7272727272727,44.7396419087374,"Mode4"
12.8585858585859,44.754866526573,"Mode4"
12.989898989899,44.7725863161737,"Mode4"
13.1212121212121,44.7928252167018,"Mode4"
13.2525252525253,44.815486614888,"Mode4"
13.3838383838384,44.8404359870236,"Mode4"
13.5151515151515,44.8675387955636,"Mode4"
13.6464646464646,44.8966605029632,"Mode4"
13.7777777777778,44.9276665716776,"Mode4"
13.9090909090909,44.9604224641619,"Mode4"
14.040404040404,44.9947933740869,"Mode4"
14.1717171717172,45.0306249368645,"Mode4"
14.3030303030303,45.0677303154014,"Mode4"
14.4343434343434,45.1059196109827,"Mode4"
14.5656565656566,45.1450029248935,"Mode4"
14.6969696969697,45.1847903584189,"Mode4"
14.8282828282828,45.2250920128443,"Mode4"
14.959595959596,45.2657179894546,"Mode4"
15.0909090909091,45.306479248902,"Mode4"
15.2222222222222,45.3471958665499,"Mode4"
15.3535353535354,45.3876934075714,"Mode4"
15.4848484848485,45.4277975125852,"Mode4"
15.6161616161616,45.4673338222095,"Mode4"
15.7474747474747,45.506127977063,"Mode4"
15.8787878787879,45.5440056177639,"Mode4"
16.010101010101,45.5807923906026,"Mode4"
16.1414141414141,45.6163294826417,"Mode4"
16.2727272727273,45.6505074994654,"Mode4"
16.4040404040404,45.6832268475536,"Mode4"
16.5353535353535,45.7143879333865,"Mode4"
16.6666666666667,45.7438911634442,"Mode4"
16.7979797979798,45.7716369442066,"Mode4"
16.9292929292929,45.7975256821538,"Mode4"
17.0606060606061,45.8214602098718,"Mode4"
17.1919191919192,45.8434106956208,"Mode4"
17.3232323232323,45.8634217531733,"Mode4"
17.4545454545455,45.8815418488682,"Mode4"
17.5858585858586,45.8978194490445,"Mode4"
17.7171717171717,45.9123030200413,"Mode4"
17.8484848484849,45.9250410281977,"Mode4"
17.979797979798,45.9360819398525,"Mode4"
18.1111111111111,45.9454807204032,"Mode4"
18.2424242424242,45.9533338393758,"Mode4"
18.3737373737374,45.9597540896263,"Mode4"
18.5050505050505,45.9648543030733,"Mode4"
18.6363636363636,45.9687473116354,"Mode4"
18.7676767676768,45.9715459472313,"Mode4"
18.8989898989899,45.9733630417795,"Mode4"
19.030303030303,45.9743113467731,"Mode4"
19.1616161616162,45.9744917345472,"Mode4"
19.2929292929293,45.9739807501846,"Mode4"
19.4242424242424,45.9728519600426,"Mode4"
19.5555555555556,45.9711789304783,"Mode4"
19.6868686868687,45.969035227849,"Mode4"
19.8181818181818,45.9664944185118,"Mode4"
19.9494949494949,45.9636300688239,"Mode4"
20.0808080808081,45.9605140183966,"Mode4"
20.2121212121212,45.9571937806337,"Mode4"
20.3434343434343,45.9536988864994,"Mode4"
20.4747474747475,45.9500584453888,"Mode4"
20.6060606060606,45.9463015666973,"Mode4"
20.7373737373737,45.94245735982,"Mode4"
20.8686868686869,45.9385549341522,"Mode4"
21,45.9346233990891,"Mode4"
8,76.6439651402449,"Mode5"
8.13131313131313,76.3710574410809,"Mode5"
8.26262626262626,76.1032667267711,"Mode5"
8.39393939393939,75.8457099821691,"Mode5"
8.52525252525253,75.6035041921292,"Mode5"
8.65656565656566,75.3817663415052,"Mode5"
8.78787878787879,75.1856134151515,"Mode5"
8.91919191919192,75.0201623979217,"Mode5"
9.05050505050505,74.8904587247774,"Mode5"
