,sub_name,fiber,exp_name,dataset_name,Reconstruction accuracy (r)
225,153025,AF,HCP1200,HCP,0.8650360709011989
226,153126,AF,HCP1200,HCP,0.8703638894715677
227,153227,AF,HCP1200,HCP,0.8752079005289161
228,153429,AF,HCP1200,HCP,0.8650792960669806
229,153631,AF,HCP1200,HCP,0.8502988963606017
230,153833,AF,HCP1200,HCP,0.8678044475933903
231,153934,AF,HCP1200,HCP,0.8737801859774951
232,154229,AF,HCP1200,HCP,0.8743892826256225
233,154330,AF,HCP1200,HCP,0.8597884071401759
234,154431,AF,HCP1200,HCP,0.8362874405883252
235,154532,AF,HCP1200,HCP,0.8885285861273807
236,154734,AF,HCP1200,HCP,0.8892520410182796
237,154835,AF,HCP1200,HCP,0.8700625350436533
238,154936,AF,HCP1200,HCP,0.8655113168802891
239,155635,AF,HCP1200,HCP,0.8801255046843491
240,155938,AF,HCP1200,HCP,0.8510018326330534
241,156031,AF,HCP1200,HCP,0.807556986522507
242,156233,AF,HCP1200,HCP,0.8482946236707058
243,156334,AF,HCP1200,HCP,0.8558969189666041
244,156435,AF,HCP1200,HCP,0.8706908875657909
245,156536,AF,HCP1200,HCP,0.8691185656738921
246,156637,AF,HCP1200,HCP,0.837439232237089
247,157336,AF,HCP1200,HCP,0.8719484357351841
248,157437,AF,HCP1200,HCP,0.8859453513170822
249,157942,AF,HCP1200,HCP,0.8811151498442965
250,158035,AF,HCP1200,HCP,0.853592651712458
251,158136,AF,HCP1200,HCP,0.8692162740129061
252,158338,AF,HCP1200,HCP,0.8624146743801563
253,158540,AF,HCP1200,HCP,0.8411491919497089
254,158843,AF,HCP1200,HCP,0.8772810116503889
255,159138,AF,HCP1200,HCP,0.8418187483321702
256,159239,AF,HCP1200,HCP,0.8869896930264836
257,159340,AF,HCP1200,HCP,0.8457775825444722
258,159441,AF,HCP1200,HCP,0.8786357296307898
259,159744,AF,HCP1200,HCP,0.8782294964957823
260,160123,AF,HCP1200,HCP,0.8817584709849504
261,160729,AF,HCP1200,HCP,0.8747217834484489
262,161327,AF,HCP1200,HCP,0.8639365628309392
263,161630,AF,HCP1200,HCP,0.8905744582936498
264,161731,AF,HCP1200,HCP,0.8633796814571837
265,161832,AF,HCP1200,HCP,0.8507755053317966
266,162026,AF,HCP1200,HCP,0.8688750219546506
267,162228,AF,HCP1200,HCP,0.8715854002205549
268,162329,AF,HCP1200,HCP,0.8704594252115362
269,162733,AF,HCP1200,HCP,0.8625201869553123
270,162935,AF,HCP1200,HCP,0.8779873224645606
271,163129,AF,HCP1200,HCP,0.8872523250528291
272,163331,AF,HCP1200,HCP,0.8657711282058002
273,163432,AF,HCP1200,HCP,0.8635131155421641
274,163836,AF,HCP1200,HCP,0.8592392323536129
275,164030,AF,HCP1200,HCP,0.8749600944592326
276,164131,AF,HCP1200,HCP,0.8858575244105917
277,164636,AF,HCP1200,HCP,0.8590379721604375
278,164939,AF,HCP1200,HCP,0.8738346487130657
279,165032,AF,HCP1200,HCP,0.881949487742049
280,165436,AF,HCP1200,HCP,0.8712303302620208
281,165638,AF,HCP1200,HCP,0.8596563997800103
282,165840,AF,HCP1200,HCP,0.8817829465029628
283,165941,AF,HCP1200,HCP,0.8995973686379634
284,166438,AF,HCP1200,HCP,0.8684240709532629
285,166640,AF,HCP1200,HCP,0.8303039853543309
286,167036,AF,HCP1200,HCP,0.8800785972964418
287,167238,AF,HCP1200,HCP,0.8822546459166853
288,167440,AF,HCP1200,HCP,0.8710607162764732
289,167743,AF,HCP1200,HCP,0.8909882453081207
290,168139,AF,HCP1200,HCP,0.8455283308744462
291,168240,AF,HCP1200,HCP,0.8751400451472725
292,168341,AF,HCP1200,HCP,0.8646606497178948
293,168745,AF,HCP1200,HCP,0.8553828349540876
294,168947,AF,HCP1200,HCP,0.876062437300021
295,169040,AF,HCP1200,HCP,0.8523987094429823
296,169444,AF,HCP1200,HCP,0.8822426172640978
297,169545,AF,HCP1200,HCP,0.8689677653211022
298,169949,AF,HCP1200,HCP,0.8906131054763742
299,170631,AF,HCP1200,HCP,0.8679490963160507
300,171330,AF,HCP1200,HCP,0.8719960380715669
301,171532,AF,HCP1200,HCP,0.8585373523282017
302,171633,AF,HCP1200,HCP,0.8726851746036655
303,172029,AF,HCP1200,HCP,0.8762914775552072
304,172130,AF,HCP1200,HCP,0.8792876909941839
305,172332,AF,HCP1200,HCP,0.8843439880365088
306,172433,AF,HCP1200,HCP,0.8755580065177209
307,172534,AF,HCP1200,HCP,0.8559426667927034
308,172938,AF,HCP1200,HCP,0.880123750205034
309,173334,AF,HCP1200,HCP,0.8781019401988167
310,173435,AF,HCP1200,HCP,0.8615300446734941
311,173536,AF,HCP1200,HCP,0.8763706885982591
312,173637,AF,HCP1200,HCP,0.8713261915701144
313,173738,AF,HCP1200,HCP,0.8770160539585832
314,173839,AF,HCP1200,HCP,0.8811543743587763
315,173940,AF,HCP1200,HCP,0.8762660355430998
316,174437,AF,HCP1200,HCP,0.8873072974333135
317,174841,AF,HCP1200,HCP,0.878260168720092
318,175035,AF,HCP1200,HCP,0.8488435555544841
319,175136,AF,HCP1200,HCP,0.8476997797249086
320,175237,AF,HCP1200,HCP,0.868155481508769
321,175338,AF,HCP1200,HCP,0.8854150327994686
322,175439,AF,HCP1200,HCP,0.863355300384151
323,175540,AF,HCP1200,HCP,0.888865156588036
324,175742,AF,HCP1200,HCP,0.87677090076544
325,176037,AF,HCP1200,HCP,0.869040655110374
326,176239,AF,HCP1200,HCP,0.8651431835665064
327,176441,AF,HCP1200,HCP,0.8676391757706217
328,176542,AF,HCP1200,HCP,0.8686129428697354
329,176744,AF,HCP1200,HCP,0.8602366677487348
330,176845,AF,HCP1200,HCP,0.8125645402634573
331,177140,AF,HCP1200,HCP,0.8855392706903246
332,177241,AF,HCP1200,HCP,0.868243537627753
333,177645,AF,HCP1200,HCP,0.8597207386060483
334,177746,AF,HCP1200,HCP,0.8434202119963393
335,178142,AF,HCP1200,HCP,0.8777844265612142
336,178243,AF,HCP1200,HCP,0.87562661312911
337,178647,AF,HCP1200,HCP,0.879119931259608
338,178748,AF,HCP1200,HCP,0.8703377594191987
339,178849,AF,HCP1200,HCP,0.82818534862216
340,178950,AF,HCP1200,HCP,0.8618924154311036
341,179245,AF,HCP1200,HCP,0.8880007527451244
342,179346,AF,HCP1200,HCP,0.8579329433938467
343,180129,AF,HCP1200,HCP,0.8829583119624425
344,180230,AF,HCP1200,HCP,0.8858311909052039
345,180432,AF,HCP1200,HCP,0.8838920357180209
346,180533,AF,HCP1200,HCP,0.8733069357649438
347,180735,AF,HCP1200,HCP,0.8753912890255867
348,180836,AF,HCP1200,HCP,0.8684671568575287
349,180937,AF,HCP1200,HCP,0.8461111502994942
350,181131,AF,HCP1200,HCP,0.8827596036440994
351,181232,AF,HCP1200,HCP,0.8674792118171133
352,181636,AF,HCP1200,HCP,0.865839411345548
353,182436,AF,HCP1200,HCP,0.873619606652614
354,182739,AF,HCP1200,HCP,0.8496497691760464
355,182840,AF,HCP1200,HCP,0.8754346397902762
356,183034,AF,HCP1200,HCP,0.8957105857379363
357,185038,AF,HCP1200,HCP,0.8818603493712139
358,185139,AF,HCP1200,HCP,0.8879982152406685
359,185341,AF,HCP1200,HCP,0.8428282908991113
360,185442,AF,HCP1200,HCP,0.882907623086308
361,185846,AF,HCP1200,HCP,0.8690062279177434
362,185947,AF,HCP1200,HCP,0.875029591245013
363,186040,AF,HCP1200,HCP,0.8817715822154258
364,186141,AF,HCP1200,HCP,0.8573551841149321
365,186444,AF,HCP1200,HCP,0.8434352815184776
366,186545,AF,HCP1200,HCP,0.8760058746333955
367,186848,AF,HCP1200,HCP,0.8805033678737447
368,187143,AF,HCP1200,HCP,0.8609087213476806
369,187345,AF,HCP1200,HCP,0.8604575049974573
370,187547,AF,HCP1200,HCP,0.8761054102121069
371,187850,AF,HCP1200,HCP,0.8849316619535988
372,188145,AF,HCP1200,HCP,0.8579777255011101
373,188347,AF,HCP1200,HCP,0.8795169584717247
374,188448,AF,HCP1200,HCP,0.8685078538682552
375,188549,AF,HCP1200,HCP,0.8799656490192327
376,188751,AF,HCP1200,HCP,0.8015666766426487
377,189349,AF,HCP1200,HCP,0.8682124877000369
378,189450,AF,HCP1200,HCP,0.8764476150455699
379,189652,AF,HCP1200,HCP,0.8890979845742113
380,190031,AF,HCP1200,HCP,0.8668999187907097
381,191033,AF,HCP1200,HCP,0.8816664579219856
382,191235,AF,HCP1200,HCP,0.8575749104290499
383,191336,AF,HCP1200,HCP,0.8561237580237997
384,191437,AF,HCP1200,HCP,0.8798665098295141
385,191841,AF,HCP1200,HCP,0.8506696774480275
386,191942,AF,HCP1200,HCP,0.8900202003996877
387,192035,AF,HCP1200,HCP,0.865365805600449
388,192136,AF,HCP1200,HCP,0.8875187761879367
389,192237,AF,HCP1200,HCP,0.8694717193370443
390,192439,AF,HCP1200,HCP,0.8705627469860803
391,192540,AF,HCP1200,HCP,0.8637466373165663
392,192641,AF,HCP1200,HCP,0.8826194385194862
393,192843,AF,HCP1200,HCP,0.8880556344444436
394,193239,AF,HCP1200,HCP,0.8702182233104077
395,193845,AF,HCP1200,HCP,0.8722339880660124
396,194140,AF,HCP1200,HCP,0.8854336833567089
397,194443,AF,HCP1200,HCP,0.8978478182528029
398,194645,AF,HCP1200,HCP,0.8826591403497053
399,194746,AF,HCP1200,HCP,0.881155843656725
400,194847,AF,HCP1200,HCP,0.8756783679284008
401,195041,AF,HCP1200,HCP,0.8634728321388233
402,195445,AF,HCP1200,HCP,0.8789363059321952
403,195647,AF,HCP1200,HCP,0.8710507562702704
404,195849,AF,HCP1200,HCP,0.867523408843208
405,195950,AF,HCP1200,HCP,0.879583093400006
406,196144,AF,HCP1200,HCP,0.8808531157632415
407,196346,AF,HCP1200,HCP,0.7760015215948679
408,196750,AF,HCP1200,HCP,0.7949495340061493
409,197348,AF,HCP1200,HCP,0.8360479781128007
410,197550,AF,HCP1200,HCP,0.8824322947500405
411,198047,AF,HCP1200,HCP,0.8652608895222327
412,198249,AF,HCP1200,HCP,0.8567450897359642
413,198350,AF,HCP1200,HCP,0.877654745910586
414,198451,AF,HCP1200,HCP,0.8811491934940561
415,198653,AF,HCP1200,HCP,0.8833362213265169
416,198855,AF,HCP1200,HCP,0.8571311143601156
417,199150,AF,HCP1200,HCP,0.8626333017450418
418,199352,AF,HCP1200,HCP,0.8719005145753093
419,199453,AF,HCP1200,HCP,0.8818465337457944
420,199655,AF,HCP1200,HCP,0.8632763635981432
421,199958,AF,HCP1200,HCP,0.8876412452780973
422,200008,AF,HCP1200,HCP,0.8834926974068383
423,200109,AF,HCP1200,HCP,0.8758556941233598
424,200311,AF,HCP1200,HCP,0.8643192825898406
425,200513,AF,HCP1200,HCP,0.8689427876653689
426,200614,AF,HCP1200,HCP,0.8885319183650179
427,201111,AF,HCP1200,HCP,0.8656853839776479
428,201414,AF,HCP1200,HCP,0.8879311157870551
429,201515,AF,HCP1200,HCP,0.8855877167885488
430,201818,AF,HCP1200,HCP,0.8820238067816991
431,202113,AF,HCP1200,HCP,0.8756421780079068
432,202719,AF,HCP1200,HCP,0.8645666150241832
433,203418,AF,HCP1200,HCP,0.8609775790396952
434,203923,AF,HCP1200,HCP,0.8852606347667484
435,204016,AF,HCP1200,HCP,0.8775947196769263
436,204218,AF,HCP1200,HCP,0.838549922224881
437,204319,AF,HCP1200,HCP,0.8680711329181373
438,204420,AF,HCP1200,HCP,0.8615793712386086
439,204521,AF,HCP1200,HCP,0.8775921081054564
440,204622,AF,HCP1200,HCP,0.8897874248823384
441,205119,AF,HCP1200,HCP,0.8758412433698829
442,205220,AF,HCP1200,HCP,0.8647070504963686
443,205725,AF,HCP1200,HCP,0.8796935423759132
444,205826,AF,HCP1200,HCP,0.8708450979894146
445,206323,AF,HCP1200,HCP,0.8747371445827976
446,206525,AF,HCP1200,HCP,0.8878148210382867
447,206727,AF,HCP1200,HCP,0.8701515039004232
448,206828,AF,HCP1200,HCP,0.8629165562275004
449,206929,AF,HCP1200,HCP,0.8501337045218167
450,207123,AF,HCP1200,HCP,0.8220224739749831
