,Age,AF,ATR,CG,CST,MLF,FPT,IFO,ILF,OR,POPT,SLF_I,SLF_II,SLF_III,STR,UF,T_PREF,T_PREM,T_PREC,T_POSTC,T_PAR,T_OCC,ST_FO,ST_PREF,ST_PREM,ST_PREC,ST_POSTC,ST_PAR,ST_OCC,CA,CC_1,CC_2,CC_3,CC_4,CC_5,CC_6,CC_7
19,9.75,60.9836238036475,50.3787116182867,117.676944627147,43.7103211627979,69.2014034288414,41.7554350661972,53.2659323591776,108.726525724429,64.4545664869851,46.9160522143269,57.2862001700611,70.1374422080604,72.8795602046925,59.3182000383432,106.511392087016,41.8631650121235,49.7346850959784,47.3894606345075,56.567621178847,41.6128539665392,61.9759341597592,76.4021445680692,40.2728979694225,62.6067627958533,52.8542278884556,63.3397087351761,45.3499175854395,64.3618807288282,71.5879089899021,88.3175414504926,25.5136321088172,51.1178777833321,43.263880069451,42.3931763481265,33.2154839290267,57.6991111689672
20,9.83333333333333,73.5393672958936,53.9746941660838,144.318380677786,43.0315807017024,84.7815063353149,41.2137954325554,53.9056518200157,114.443422251001,64.2327285518781,46.5046260101221,55.7257278777231,72.9059446490372,80.4238993246518,65.2549151726932,112.85128651484,42.6533661864552,49.4381308997558,44.4023830849892,56.2188989727095,44.0053236053736,60.1903730768487,77.8611057665054,41.8723567263586,64.5585343099702,51.9668854316707,62.7427485821491,47.664147578691,59.3638877785776,64.2603005642499,80.8619558520059,26.0572162992035,51.375289964512,39.5616189932331,43.2797475073156,39.4194736702347,58.9957646937747
21,9.91666666666667,61.7501721886388,50.6107126609482,120.840344829533,42.8356743468154,73.8776483629571,40.0407152368607,54.2819516748202,108.986293126341,65.4622008597463,45.2700453029484,55.6584251130783,70.2795368182227,75.337608336115,57.7807285678837,106.98925108444,40.3358946117027,50.161273944149,44.8090941901827,56.2430965352628,40.9563339121477,63.3354378820793,73.1312519495938,39.7284006923598,61.5510762843802,50.875351690661,61.2478422623488,44.7930028480943,64.1333509886993,64.562115119661,90.4506295918347,27.8713881757907,52.6577023940483,42.9775737116924,42.4032603951465,34.8640271693329,62.4661265909363
22,10.0,66.2766699741829,56.1862982083163,144.654851182376,45.9338407316301,74.7250714518161,42.6652401670849,54.4889419145008,116.396217198312,64.5581157052123,47.2370259385927,57.3766596995579,70.1830397769105,83.0638254392086,59.3491528797969,118.273195276656,43.9343722796341,50.5320365995444,48.379623550792,59.7135813714494,42.4564789248463,61.4824091134484,77.9610184724502,42.944486141031,63.0760179759736,53.9422169085823,65.2269121935877,45.8498838256095,62.2629119857044,71.4851187560725,99.188013134156,28.5522525513998,53.8927894025292,44.9476262517012,43.585313549992,36.751840002583,66.3931798380658
23,10.0833333333333,71.1508636788788,58.1377578053288,139.693605865265,46.1446841767386,83.2065223617103,42.8390940806219,55.9080784051585,117.869549733789,65.9363235449979,47.610532032702,59.4414168027832,71.7405496676587,82.9965071382863,57.9608660716065,119.886078942472,46.545996832843,54.205519920346,49.1333608639472,62.1311647506274,43.5191365029738,63.734618017921,78.9026715039077,43.5979310243693,63.7742650816627,54.4545743805858,66.18992104857,46.4167804775578,63.6233047323282,74.5728204569564,95.4081221294566,27.7200880706219,54.1367363515881,43.4790131190871,42.8338632265263,37.9815381732826,69.7498932501264
24,10.1666666666667,64.3411771987972,55.1303542814519,134.42825072178,46.0652133859167,70.1688691641673,41.9134153314967,57.8156707904875,105.275106960674,66.2438807986742,46.3530945568003,56.2563712941259,75.4586925249681,82.886960148912,64.8811955796412,107.185742141597,43.5846255701784,51.1591560698691,48.6159693006665,59.4359768209475,42.2081475159034,64.2024099799617,77.6535756483984,41.9576283741837,63.381061056592,52.9383327307314,63.4336451659474,45.6099951461149,63.8706062867222,74.1253894266336,97.5198544992874,28.8412081963675,49.5486777230002,40.5785059132826,42.9198537113015,33.4230652442554,63.4199768627507
25,10.25,68.4509477109365,54.3288768919433,138.910506638406,45.8798944274912,80.6125193738833,43.1462479193077,49.9923838002495,113.522846083813,64.5687240086772,48.1776696870844,53.5278933948442,80.741731513428,82.1418100367348,60.2453568201578,106.76733054851,43.3207833589954,52.390749455896,49.3959162190561,58.9611418052867,43.3400487449016,62.0733168572845,72.5931063948211,42.2341959298432,63.4776922657136,53.891641311792,67.462090258678,49.2798946712453,62.6655433680317,67.6822075165445,93.4541232316426,27.959753081003,56.5484439970421,43.676254641013,41.0913961968475,35.2170408098623,51.9723008439446
26,10.3333333333333,68.8900736637465,59.6306062836687,110.428389865009,49.6813067640784,71.9002316682692,46.2667860885105,52.1811568142554,113.182777537844,62.7800145284342,48.5529251963628,60.7048438708106,71.5212815388001,82.8135235231654,62.0441170912338,114.606752412623,47.1817532849983,53.8535481139308,47.921599836831,61.773003971483,43.7430525425111,59.2878188662413,76.3164359716309,45.6433051198644,65.7132105644539,56.0887220615271,66.1949208749675,47.9393602161922,61.5794773718864,78.4946668910909,80.9606540379879,28.0067584126723,51.4928374970058,51.3490129610647,42.4220057337174,33.9855831767652,53.4116943363697
27,10.4166666666667,65.6292995779459,53.340819609367,131.12174961113,44.7506434399519,77.0438621471808,40.1676662086601,53.9380048885189,113.447809405515,64.8757262420098,45.7020375947783,56.2602332964307,69.0077786359257,79.5716464081027,59.4624753029696,111.876150400602,40.8006834639045,49.9102986495568,47.1570111831722,57.4093091539022,40.9933310637633,61.8048276880168,74.6692389155132,40.9142366794758,64.0472323438301,53.6283503226338,62.7851705676092,44.9720433854921,62.3485944015531,68.7533004993697,89.5814361175239,26.347366410716,52.5921053500381,43.5592855993499,44.5549306296046,34.8738655379755,63.6467343142024
28,10.5,65.1462220906141,53.3968825492801,138.014984958574,46.2989115561683,74.0084517626249,45.9707488900626,54.4914986336346,112.506975573217,65.036003947005,49.0228024434712,60.9488440626604,66.6804669228195,78.6581227452737,58.8183217541681,125.676402262079,44.5429938947122,54.5334962567822,46.2503870810419,55.0733747365084,42.5882247395666,62.2453567100066,81.9036947018257,43.4144143476396,64.9093758410413,55.8407558089406,64.6141014792641,46.6585726605476,61.7641639518728,79.566686092526,91.1979556712072,24.6694824310657,50.9813508459514,42.5022120068772,43.4839530170539,36.4830273,58.7000964366643
