,mode,fstat_age_fdc,p,R2,fiber name
20,Mode111,12.2921414296819,0.0,0.0223513746140235,T_OCC
21,Mode166,19.8746394183744,0.0,0.0210050747793279,T_OCC
22,Mode152,36.2593344760281,0.0,0.0207252368093105,T_OCC
23,Mode12,37.334789779887,0.0,0.0207117586302573,T_OCC
24,Mode144,34.8120368934016,0.0,0.019369820780866,T_OCC
25,Mode196,18.1340340838568,0.0,0.0191925795701882,T_OCC
26,Mode88,33.9677860960204,0.0,0.0188591859852336,T_OCC
27,Mode89,8.27196461978787,0.0,0.0183882048090432,T_OCC
28,Mode177,12.9092957671612,0.0,0.0177056110713384,T_OCC
29,Mode2,9.41395295653859,0.0,0.0176107340381755,T_OCC
30,Mode176,30.4667937859279,0.0,0.0175910836898738,T_OCC
31,Mode78,31.6257795718674,0.0,0.0175798848079619,T_OCC
32,Mode143,15.9642030264413,0.0,0.0174551222975016,T_OCC
33,Mode170,10.0421150404369,0.0,0.0172547546118139,T_OCC
34,Mode26,30.6337486032969,0.0,0.0170851469365784,T_OCC
35,Mode81,11.5441884846707,0.0,0.0167894675865614,T_OCC
36,Mode124,9.5871217620053,0.0,0.016633281435376,T_OCC
37,Mode150,21.1066001050493,0.0,0.0166105218813473,T_OCC
38,Mode169,18.1546503038136,0.0,0.0161218158267124,T_OCC
39,Mode31,10.9700524651776,0.0,0.0159443241188722,T_OCC
40,Mode118,28.4256177554731,0.0,0.0158378772175914,T_OCC
41,Mode188,10.1060624885757,0.0,0.0154833969086399,T_OCC
42,Mode20,26.9755851676073,0.0,0.0150408169278519,T_OCC
43,Mode193,12.3261944831382,0.0,0.0144227420910114,T_OCC
44,Mode156,16.2819710189209,0.0,0.0138774408342313,T_OCC
45,Mode4,8.04289745861715,0.0,0.0134287135005508,T_OCC
46,Mode105,11.1320401863028,0.0,0.0134002652014798,T_OCC
47,Mode38,4.48807657467299,0.003,0.0131225036780898,T_OCC
48,Mode43,9.25956612486619,0.0,0.0128925382032321,T_OCC
49,Mode121,22.9113180128332,0.0,0.0128092231806676,T_OCC
50,Mode16,22.7850793962558,0.0,0.0127306157136013,T_OCC
51,Mode95,22.4994336281294,0.0,0.0125789062510327,T_OCC
52,Mode141,17.48067638594,0.0,0.0124681704329841,T_OCC
53,Mode25,9.4198831947958,0.0,0.0124213423306349,T_OCC
54,Mode130,6.58612856459996,0.0,0.0122086380967218,T_OCC
55,Mode112,5.650105508815,0.003,0.012096440513285,T_OCC
56,Mode40,6.21491230258773,0.0,0.0111356053926631,T_OCC
57,Mode146,17.1753668752634,0.0,0.0096352796177505,T_OCC
58,Mode148,6.15580602259559,0.003,0.0094148473377137,T_OCC
59,Mode54,7.48404619773526,0.0,0.0093196470057514,T_OCC
60,Mode13,5.22510622684805,0.008,0.0087776513826725,T_OCC
61,Mode64,7.88789242070508,0.003,0.0087735606994818,T_OCC
62,Mode140,5.42697337004884,0.005,0.0085240947383311,T_OCC
63,Mode93,15.1321251796792,0.0,0.0084878979652251,T_OCC
64,Mode48,4.34050024062398,0.01,0.0084863463589676,T_OCC
