,EMOTION-FACES-SHAPES,GAMBLING-REWARD,LANGUAGE-STORY-MATH,MOTOR-AVG,RELATIONAL-REL,SOCIAL-TOM,WM-2BK
TGC 1500,-0.04965303276133978,-0.06339125264120438,-0.0979648410629326,-0.058473193917674825,-0.08436634929726623,-0.09115712364463419,0.0404438636951316
TGC 1501,-0.04326212465571577,-0.04924811490969746,0.028355840753586502,-0.07235661730795187,0.1285412335701824,0.13021593355621194,-0.04851363763602501
TGC 1502,-0.011389974011328106,-0.07757633818005961,-0.047885172094866896,0.05678944546744091,0.09945598437577814,-0.012050515207568462,-0.07566799863688158
TGC 1503,-0.06675042957254451,0.0628154486903753,-0.07396554826657158,0.009610330098852512,0.05772484183316519,-0.04039545195678726,0.09686532136698689
TGC 1504,0.04994708482261317,-0.037924517194214885,-0.03416060236709661,0.058184054071943575,0.05335954637959656,-0.0774850337036765,-0.12867406439983425
TGC 1505,0.0024711979642951876,0.08063994348524874,0.14716027223598055,0.029756784720880794,0.12677708412108624,0.025351156969187816,0.1094649940433618
TGC 1506,0.1355533133208441,0.19634252247520045,0.05126363575787031,0.06734273291764903,0.25113770654304435,0.2863035728159741,0.20151389712599518
TGC 1507,0.07289556553547788,0.2664565588795215,0.2474230034759252,0.04039768338945523,0.2737346755760053,0.33122638452404907,0.20595521805361436
TGC 1508,-0.04857657712310655,0.07803040393112472,0.018350782352255998,0.00882285362798419,-0.22736174247232296,-0.016737580278435853,-0.024255633715332438
TGC 1509,-0.07608792843793105,-0.014240082248620353,-0.1815284541995837,-0.031383869874914455,-0.1138105808631659,-0.19882190211877543,0.1556682994743561
TGC 1510,-0.04313918471559587,0.17125291142981056,-0.040944698982111546,-0.015319969811861869,-0.08183246770129032,0.05258053366884639,0.13180141032158968
TGC 1511,-0.030007293031268804,-0.08912814111683634,0.11057586286705223,0.03344446840875972,-0.021859414842221238,-0.07803139077996034,-0.08899790145486575
TGC 1512,-0.039101091783115174,-0.13730338125346192,-0.19672171359227353,-0.14348988498940637,-0.1868552770336115,-0.12176127356212921,-0.11184823796758177
TGC 1513,-0.05079932996871512,-0.1445159445757351,-0.06280531089575386,-0.060437548999955036,-0.21126943591795722,-0.12322801713301286,-0.1358515904149496
TGC 1514,0.02364283994900746,-0.039843834326826935,0.10037165070048128,0.09964117733245846,0.12883708608434197,-0.07773139113732845,-0.156885552702169
TGC 1515,-0.1141595850911947,-0.1109612229346919,-0.1420441949026031,-0.0683754456807365,0.07652243074289719,-0.13195921014496165,-0.02838109749128226
TGC 1516,0.0557780497882837,0.10989427877088521,0.1447808171624898,0.048430515516151434,0.007089824172805091,0.13273684959605456,0.17526703284790685
TGC 1517,-0.08288028653943358,-0.002193504511714829,-0.14248266028972345,-0.06330526888414345,-0.15535862791125585,-0.1932154145171325,0.12411112154067833
TGC 1518,-0.04008289156702152,0.03484180054899343,-0.11706465758649043,-0.14697079832682558,-0.050504413672800716,0.05062934717793685,0.12777137645455605
TGC 1519,-0.04209582856865006,-0.04456110677510882,-0.12372677587464503,0.0828422549633637,-0.047748190807859414,-0.19218440418817798,0.08903778910588064
TGC 1520,-0.021068235764873225,0.15363171145088092,0.22522801981690913,0.09118052803192034,-0.10619564663111852,0.0911423314730318,0.20918995623015424
TGC 1521,0.0202783076493099,0.12213101121998293,0.06283748268941565,0.017261762860231216,0.15897911389883806,0.05535890048097743,0.18406859125835293
TGC 1522,-0.06768369819365244,-0.09537465017223862,0.11366179088460923,0.011768085657403528,-0.12083603033058576,-0.10235579389017896,-0.01531620162625333
TGC 1523,0.13230223760076065,0.0389063359555376,0.18998418369016362,0.06415867969762404,-0.008004191929837182,0.12258925630931196,-0.0026372581439453686
TGC 1524,0.05765171825723624,-0.07066920616916521,0.0500936931603025,0.027096875670404193,0.0193830300826209,-0.08171448725736982,0.044250206440662194
TGC 1525,0.08177314646022912,0.06303305483488267,0.23622521511140704,0.15863225164495293,0.17035787288228732,0.10053256517100097,-0.020597951131097192
TGC 1526,0.003256407969324827,0.03179436948288893,0.0494113661508684,0.07395549529019445,0.18117690670095082,0.052758305705689554,0.047402652066962106
TGC 1527,-0.01429266068539598,-0.16301972026573675,-0.026549298584758827,-0.010765964461620543,-0.026447310552549876,-0.1230080337618727,-0.20061615780087944
TGC 1528,0.042999334391913585,0.1284809172929944,-0.04410385845251006,0.004479586790597206,0.2477517116304947,0.09765269187103928,0.04573907618815772
TGC 1529,-0.07881155845612817,-0.05162520862404437,-0.11297497022420964,-0.012959966231773963,-0.06367966598700638,-0.06068636609952759,0.11646641735868027
TGC 1530,0.19134990876506158,0.2401789436017759,0.221540667743511,0.12681730440735495,0.3270622842132727,0.2547793974510465,0.1644951067839416
TGC 1531,-0.07678329403204988,-0.3248195122412022,-0.1797034539641318,-0.20107912440336642,-0.17788515828910684,-0.2913210609174483,-0.1445391344802484
TGC 1532,-0.07208522881527127,0.008691084046989433,-0.011101082454860075,-0.12570502819384402,0.0750646714385058,0.01589445821017593,0.004459691610143263
TGC 1533,0.035362498185986795,0.024294735162714708,-0.03860717304625965,-0.0074254895573928415,-0.0064727686795568225,0.13322205404920917,-0.06671696593077489
TGC 1534,-0.0380909792531419,-0.011971919479169035,0.18099999995577068,0.0655998245183763,-0.010701444779492027,0.05839476886818824,0.1610031756425426
TGC 1535,-0.015227776584886506,0.2046589330548177,0.05065000600710874,-0.03937589140220234,0.24697154476317934,0.09970487008861433,0.1541401416198253
TGC 1536,-0.029343431404860662,0.023223266725973732,-0.007917966201890853,0.05798982238262391,0.06773002091400121,0.05334674607106107,0.05473648119989253
TGC 1537,-0.03860086304968041,-0.0075896844124049775,-0.05215504029318957,-0.16995013684585375,-0.17991602560490913,-0.036467456350657346,-0.15718268768123048
TGC 1538,-0.021636988722024332,-0.10463710556955243,0.00843571248924111,-0.02480965469962932,-0.15244684409382406,-0.047133969633385966,-0.09853492383237701
TGC 1539,-0.056615861678867827,-0.016672917726989655,0.01729004015909864,0.05809489248402736,0.067194520600741,-0.03389487702109642,-0.15269804393088648
TGC 1540,0.07802228342665342,-0.07600386380839036,0.010774844423653,0.1118407205420151,-0.13635848117482388,-0.06481949298475463,-0.11535767309028508
TGC 1541,-0.025199816896288897,0.01947954104162913,-0.09140370874156674,-0.08637754577102302,-0.014377006937802222,0.11232032449285385,-0.11834241290107612
TGC 1542,0.06305162143095802,0.10051328001062866,0.0010499102503135026,0.0778874371604191,0.21541908116253672,0.1886445176761121,0.039980052587957816
TGC 1543,0.1665552956710689,0.15996033939199994,0.21697552294327593,0.10193396935832606,0.18605861765451123,0.21442826191872447,0.05336598023507898
TGC 1544,-0.07994439328559412,-0.04989997635922313,-0.010259120694666772,0.04151786751848019,0.10299455566545417,0.003802691258527463,-0.07910579130313242
TGC 1545,0.030651659626858424,-0.05270213724050036,-0.0489691930460594,-0.06715473737343852,-0.10362769185920231,-0.04581721740307869,-0.08751639964237867
TGC 1546,-0.011037766865063773,-0.09291239026300904,-0.13253021235571302,-0.0408651083201432,-0.06578764267368814,-0.12242681912526183,-0.08179103263948923
TGC 1547,-0.05905902643393316,0.1050523390856286,0.010284639736914057,-0.02909526133524212,0.08626138637321033,-0.06790062163184017,0.1909903763244969
TGC 1548,0.03343821605816323,0.14720691528274155,-0.052485021162790725,-0.03321943510735617,0.18495025555049352,0.06868501715139703,0.1341380425888371
TGC 1549,-0.10192666341540223,-0.054505376307601085,-0.028333939230820594,-0.05420920725227109,-0.15778035306140922,-0.12009524749439184,-0.005897424666818903
TGC 1550,0.12977542278129872,0.10113105435103158,0.0629367306886141,-0.0657707641114369,0.11521291719070685,0.04703731719713478,-0.034155704749931466
TGC 1551,-0.08529568068174442,-0.01632044238235056,-0.11997175439426569,-0.03383858107018279,-0.023833655213486342,-0.13932773891965822,-0.21764608729417473
TGC 1552,-0.018315356632160374,0.036980355481585896,0.015423418273955847,0.056513508311946827,0.06068722146343435,0.09634027226286646,-0.020294796199595042
TGC 1553,0.028530793855961526,0.1329386958381972,0.07005946005176819,-0.07987078732386171,0.14281895907467188,0.12689134167417598,-0.02176574199470567
TGC 1554,-0.09539723802467528,-0.16238091943797497,-0.18147450911814833,0.02744379516937251,-0.1733542801745249,-0.04214058994742129,-0.19003477985967254
TGC 1555,0.029556031309579713,0.09850846042318061,0.002050299415214979,0.03958899085788553,0.11784445433077943,-0.04435325543319399,0.1201129964766791
TGC 1556,0.10542915128723258,0.05808207819268574,-0.028887292667061918,0.024988212366539912,0.047194702802503916,0.16681196931541048,-0.008293334331125411
TGC 1557,-0.05124378815628396,-0.0527317540548358,-0.12950096696829538,0.03167104855425182,-0.07258230229927887,-0.16285540219620204,-0.04944493288721411
TGC 1558,-0.025522199022208602,0.02546564639072855,-0.03093620257159735,0.06515401454262199,0.13377139874827365,0.06985283370164075,0.099304911002456
TGC 1559,0.08997232201574969,0.2313587263315832,0.3715933366672599,0.09982292113690101,0.2635989156668669,0.3475580754090024,0.17287915414516433
TGC 1560,-0.06814512835305787,-0.21818472024099025,-0.22943417546023198,-0.10347227417160144,-0.26930434453747215,-0.25678971022399855,-0.09312736621578217
TGC 1561,-0.04933634771791857,0.050655010676032966,-0.03346356033775064,0.03031676460635714,0.042967095637317834,-0.06688671292227928,0.07904359023375278
TGC 1562,-0.005532804629295923,0.00571787031483777,-0.12258194740628856,0.014757308083603215,0.04168717831206335,-0.09195304176754426,0.03894964042974902
TGC 1563,0.019672258113996127,0.08247442998767568,-0.00453127553740408,-0.11110462102269839,0.1109991573804892,-0.06721467202362923,-0.042490067447350996
TGC 1564,0.1571471519544441,0.15736839157916505,0.23999622614820426,0.11417638156101718,0.21372039359318196,0.2419590689326711,0.10228990466070166
TGC 1565,0.011640953651467837,0.14425493574100665,-0.006618305486557919,0.02251243232555556,0.1754371383524532,0.005130077306448986,0.215131180969327
TGC 1566,-0.00207920788587106,0.18319493906571968,0.08946198920401242,0.021232274423769064,-0.016754448659924016,-0.060311025467439494,0.11311642662778663
TGC 1567,0.029366227362793193,0.11679568779041342,-0.07221625545868894,-0.08014720747691034,0.010645409052878434,-0.14361194962656929,0.15099559364067844
TGC 1568,0.042003634665252434,0.06356176288840212,0.06368093024744617,0.048331808244075715,-0.06199730774290191,0.05811128634011586,-0.03367712072572098
TGC 1569,0.08800923807700804,-0.007053217159003043,0.2766801837765201,0.035940695017113146,-0.11468058706012813,0.07646808429097719,-0.04679504915469312
TGC 1570,-0.05952890414975281,0.026294372437072114,0.009968290473888261,-0.0688550736254058,0.1242059768254485,-0.04733966404193618,-0.010555199379009257
TGC 1571,0.025852030198548412,0.11342536279246158,0.21619078494697122,0.14184760053637827,0.2460723954914113,0.08219600078897678,-0.010095400821784884
TGC 1572,0.10395754582141546,0.035978470991081694,-0.03214442079770485,-0.10598586317463868,0.07558562346196158,-0.012120208337211546,0.10340581791302436
TGC 1573,0.04361297657297061,0.059373079572273633,0.0820448145112029,-0.06705773642364396,0.05439918947520659,0.16841859136006979,-0.0068194922053723545
TGC 1574,-0.12166225273741055,-0.10422134308520863,-0.21094223726268008,-0.13714000351040878,-0.3288949874937442,-0.25204761262979075,-0.1120563723446675
TGC 1575,0.04908512669790256,0.1840300604509207,0.14431059601645435,0.07102940125158308,0.12889680120096636,0.2196709431765815,0.023802407967334238
TGC 1576,-0.014804315082585002,0.10661742895878357,-0.059597409395952754,0.04967773406215725,-0.031021343283653347,-0.004039932267833741,0.024381428782666477
TGC 1577,0.005653987241807594,0.021427912184200402,0.16942574365369495,-0.04904541801234177,0.16153300049757555,0.2069207339346279,-0.05872874168144622
TGC 1578,0.0864978854088137,0.14439154353876166,0.1294475182504292,0.15102579875443115,0.08707368495838388,0.1911617949654311,0.06984504684376612
TGC 1579,0.057767004355525294,0.27381657809132726,0.215187133015893,0.027054180050472523,0.3485124666228198,0.20061153259059297,0.12093614051220099
TGC 1580,0.026931764434263535,-0.05322526596700531,-0.01273604500252826,0.05836465964725311,0.08045446883126409,0.07040283534755644,-0.023996939714910417
TGC 1581,-0.11479274293190521,-0.13874469026064054,-0.018793211994064023,0.026261108097531058,-0.20100732138801894,-0.10791984394116153,-0.041559272738167216
TGC 1582,0.0033279157627737945,0.12611555618381726,0.13803857515267728,0.14923261012143543,0.09627136055561511,0.013487999332322394,-0.021294694691017694
TGC 1583,-0.10022728873444701,-0.21281018093478302,0.01897042695696807,0.04698714886644483,-0.2746196014792047,-0.08164277617020152,-0.10145316137892339
TGC 1584,-0.012904138063173967,-0.05982613924121439,-0.237185730464854,-0.07296128861063342,-0.09158532999858698,-0.05401453812336816,0.10567762983023357
TGC 1585,-0.013754121665057479,-0.046475330992188445,-0.15887281531066527,-0.04001788076164993,0.09124283993948874,-0.02360284805879501,0.012500200529079823
TGC 1586,-0.0689641888427732,-0.11241009396050344,-0.23396053694400254,0.03582849479595427,-0.016926238052701194,-0.17612736414925165,-0.05246300967342189
TGC 1587,-0.012725730213600173,-0.04447964883728757,-0.15352375374383057,-0.0837037870735476,0.12881014870564558,0.031148502929044784,0.04351438458857796
TGC 1588,-0.15623997820031738,-0.1124860733804271,-0.20446590977994847,-0.0981379754929892,-0.2226457436298391,-0.2057837741589654,-0.18299631757420887
TGC 1589,-0.0015808411322777126,-0.06880650779280648,-0.21286368416619236,0.06666686842883389,-0.07854610612676868,-0.24834047213351312,-0.04453170195320966
TGC 1590,-0.03016907865922625,-0.0046101452204747595,-0.07195482192544195,-0.05578053080949859,-0.17158015657611078,0.006487062961064756,0.009952982889745833
TGC 1591,-0.14935597380025153,-0.20063099081663785,-0.21916230759914307,-0.11793249420970299,-0.256309320286394,-0.2198557074586853,-0.09473265973935076
TGC 1592,-0.14688358096053528,-0.1550937894179801,-0.1744765352516043,0.055727193710833525,-0.2473907993759466,-0.08255292691780743,-0.04822566308357514
TGC 1593,0.013449463724258592,-0.09136387568035896,-0.26447977275569073,-0.08427596844332742,-0.18017100645052742,-0.23199914595723803,0.04029130779203194
TGC 1594,0.08886947684970674,0.1171375844676545,0.24199863921950115,0.12946445023803568,0.240130754052984,0.2043863046539343,0.017466365507278116
TGC 1595,-0.029957276123636644,-0.09421625446041611,-0.2222177017690552,-0.026572508005817924,0.03689384226834753,-0.15953728969138617,-0.03632629358426759
TGC 1596,-0.08365478794883821,-0.24718201934456963,-0.16393546136412143,-0.2246668871458536,-0.3289932460477586,-0.19928801455256157,-0.09548368232022537
TGC 1597,0.0399520919638506,0.0661467628612246,0.15977250856935118,0.08244728795387932,0.10683039665680041,0.19799087938067694,0.12181744181137569
TGC 1598,0.04293082011774307,0.13380285537746966,0.2573679898991704,0.04062099733801168,0.03776057416508654,0.24646499553043189,0.052334330370139064
TGC 1599,-0.14270679408444636,-0.242586142785264,-0.2044609712263618,-0.1309490341560364,-0.3022969826987963,-0.3368271251139773,-0.026370453783945074
TGC 1600,0.04294411754683925,-0.01125193091765359,0.05597280867267156,0.05871372186525347,-0.12417815183422597,0.011697540996040399,-0.16472082615128658
TGC 1601,-0.14504652738779084,-0.2550728092340109,-0.2600751847005188,-0.04508828352134087,-0.16240304719502469,-0.35073200365004903,-0.04813501178368669
TGC 1602,-0.0958896478851768,-0.24770504018017622,-0.3200173464832192,-0.08407076364277975,-0.18916423993446085,-0.31722463677768004,-0.12467869846775086
TGC 1603,-0.010738778186477511,0.2016568791928035,0.21221343383570965,0.1407512172912823,0.1347718501068392,0.24949983980481927,0.1660582592431762
TGC 1604,0.08052777562185666,0.08023794288452543,0.15284407695966554,-0.03908230768629234,0.0689710805275926,0.21652224763351657,0.058037939706921296
TGC 1605,-0.04963165421882583,-0.07206173632652287,-0.06107832495168137,-0.16218377114937282,-0.15963414725237624,-0.01905237012067726,-0.03234005006322985
TGC 1606,-0.004442923806108268,-0.20494965069892906,-0.1077309639808696,-0.11896766502109268,-0.1455613648462096,-0.266156413982992,-0.1387599736501071
TGC 1607,0.019561731665979548,-0.057991544906302636,-0.16954172798786327,-0.12414283351650283,0.07832170618281556,-0.019248560246360978,-0.04917073094766014
TGC 1608,0.0924159864893793,-0.019876742693864424,0.13593635501951162,0.023606191526390395,0.0042903396995262995,0.1281370320154612,-0.15488399799608266
TGC 1609,-0.09932020141294809,-0.09447344993841517,-0.19431901746841537,0.04561989739999103,0.013634678392263486,-0.1917005499546477,0.04019147350843149
TGC 1610,-0.07915738310925366,-0.2131611357519045,-0.02859669133821098,-0.0766694534545805,-0.247029833610293,-0.24824085768736084,-0.08396684174404673
TGC 1611,-0.046323143455834936,0.023763413759214976,-0.019624429567776498,-0.14475155851820642,-0.055299760367373704,0.0401535251259205,-0.018465019716241367
TGC 1612,0.10313864792192647,0.09263600320273653,-0.05467763429249166,0.03285557210026806,0.11131131062972115,0.1504079897021348,0.06800085134726269
TGC 1613,-0.04017014519389249,0.008459876165032429,0.02351627485952229,0.15042087254688913,0.1138318560767423,-0.017232079939503785,-0.0014674943685837737
TGC 1614,-0.13240699863815145,-0.12647119979189914,-0.3076945346992327,-0.11831586119335033,-0.15621474760538945,-0.32201943012410844,-0.034099913978034836
TGC 1615,-0.03097920794641902,-0.02115036945729019,0.1666998038808345,0.0017053925940870524,-0.04484899795626477,0.012050920987336566,0.05845466609523412
TGC 1616,-0.010218504267449144,-0.10720672679066005,-0.09148546131637646,0.09154047676744616,-0.1587091760442068,-0.14378115936754296,-0.0014788294069141778
TGC 1617,0.0020279215964129527,-0.08179433452188253,0.17738159261244504,0.011346459492422054,0.03287916505677928,0.005494298977117766,-0.023984828437265227
TGC 1618,-0.008814424689180346,0.01218696554435827,0.02560375507612976,0.006097163074314762,-0.11524885472109006,-0.20631409333282327,-0.0427617497221955
TGC 1619,-0.04223199145812679,-0.09822896398439743,-0.21586537449662535,-0.09511066181542227,-0.13029816609566808,-0.20091759778362384,-0.02955097725503349
TGC 1620,-0.014237831229850948,0.03428722925203777,0.07357365296253254,-0.10671243620457276,-0.05262349613420203,-0.014367043096660015,0.02276683796965653
TGC 1621,0.013150168939428195,-0.05170852741913247,0.12131696501550451,0.021664709795623,-0.01617395407439239,0.09832664324945879,-0.10213159574006145
TGC 1622,-0.04254286812014465,-0.1306640825313391,0.11237594625774738,0.027781105222062927,-0.1322663888361978,0.12067646103248676,0.018151055507073507
TGC 1623,0.0032054436901647145,-0.11898356248662743,-0.11322684248929768,-0.026145462082920356,-0.08354743890616602,-0.12683443701606323,-0.04723846205334187
TGC 1624,-0.015224761980421877,0.042553885370261495,-0.22033038425437226,-0.1012463713871512,-0.010518068451637537,-0.0808387183918715,-0.025471980829287047
TGC 1625,0.0396309936871429,-0.10421888439759314,-0.16011180826932483,0.05571271997595108,0.029579165497181016,-0.05963846147168133,0.014218273599501768
TGC 1626,0.0811138964761187,0.13687718196292295,-0.11809351024316038,-0.014627309775384028,0.13105316040367007,-0.011398216509386386,0.005613515817865582
TGC 1627,0.008114556952130482,0.16768497976247906,-0.02892096487929426,-0.04867915560000692,0.07880297930867128,-0.007622784080850113,0.0406778393823962
TGC 1628,-0.036048790812405404,-0.10740742535167139,-0.059621372611109946,-0.014863352387442779,-0.009653328375060496,-0.12583087190890957,0.045162303211976694
TGC 1629,0.01706727916741403,-0.0047307948187622975,-0.11676658565707326,-0.0637972600104837,-0.007147932725304593,-0.09300357684039955,-0.016419146227096643
TGC 1630,0.09235635987540766,0.12008768921417427,-0.04690146527089412,0.038731338321679035,0.19589388830290713,0.1560738763149875,0.025084415552622218
TGC 1631,-0.08442254046421088,-0.18524052571793898,0.019603448088559454,0.00417355814213089,-0.16239236192431564,-0.07302812716237483,-0.00014829350814065181
TGC 1632,-0.023738733420315336,-0.12587578478094097,-0.1991909865390485,-0.11438075387002758,-0.06269373093056878,-0.09710859019139426,-0.06248820249891439
TGC 1633,0.08606608647637636,-0.09121148426677869,0.15951920681366094,0.06304828477669318,0.008680452710914575,0.15889914825086748,-0.010143988407773223
TGC 1634,0.05420076650941559,-0.023077896799508897,0.12291732441553964,-0.05185346969553607,-0.06941186022228521,0.0024042264918333533,-0.024945846967996354
TGC 1635,-0.03283768317518856,-0.1790820626188858,-0.07563797222904337,-0.049835534891909644,-0.2553239538382637,-0.010512612785423148,-0.25125900498914094
TGC 1636,0.007807853928751859,0.15402858200304137,0.0031541093610554663,-0.041234369329233196,0.08947732922631264,0.04571742090576015,0.1291675030281973
TGC 1637,0.02482340078359746,-0.06383185831124633,0.15203461086362974,-0.05984640862134084,-0.07127610045151779,0.07000059225194957,0.0115770626436879
TGC 1638,-0.03685346277509185,-0.1163807546135833,-0.04553347647218085,-0.04639568331414699,-0.025279433235923972,-0.13231794307912914,0.009180852164213367
TGC 1639,-0.04824503496762686,-0.02568470518062336,-0.06734837347983841,0.0159699928959377,-0.01956492661190005,-0.03104392998871649,-0.017792087671727623
TGC 1640,-0.05618093141259309,-0.11709933934960111,-0.07778802710731417,-0.06549687600350189,-0.16041171365156975,-0.14771810093092755,-0.07105678668095423
TGC 1641,-0.028295885598741938,-0.25536725519171605,-0.2159650297565163,-0.042325895047871875,-0.01028241250702048,-0.20689215126919994,-0.04489264626156674
TGC 1642,0.004352117389384352,0.042699046230599606,0.06953346827446781,0.037523842359323434,-0.038333775832013,0.023303086958870022,-0.022285230635419206
TGC 1643,-0.05913246072500494,-0.10217860289958267,-0.17824492078684773,-0.057109018937544984,0.0071230183281761,-0.020457725346233316,-0.06624795993022946
TGC 1644,-0.11606586691958143,0.012447318042658296,-0.11951286272473563,-0.06869677563805841,-0.13417937727631854,-0.12655726305356574,0.01189773572158699
TGC 1645,0.055612546655315634,-0.10682378461299483,0.040849133163537936,0.06436448482357345,-0.0366504027167555,-0.020120729714081107,-0.08108355277101267
TGC 1646,-0.0911950675420245,-0.09892188376824464,-0.06514876702534728,-0.059523948056958584,-0.0777635200674557,-0.14620938297785657,-0.022782869325967108
TGC 1647,-0.009062851717654741,0.08566114249621794,-0.15335138252042496,-0.025433448125548683,0.022764791816224917,-0.14682792929363406,-0.06637024806161337
TGC 1648,0.2027382063358846,0.25704239007381063,0.23311253949573565,0.1488602124187029,0.2920845552393437,0.36603084003717745,0.04290613081051093
TGC 1649,0.08036580989779601,0.12145577681813162,0.14211497428070077,-0.028411725628217237,0.003574225122754986,0.17525819890690597,0.07325522178924114
TGC 1650,-0.025330352347990356,-0.01433380618162268,0.03585920720449281,-0.015816069928741492,0.0023399445272587393,0.13400133053395935,0.048984816525960984
TGC 1651,0.14116879531831694,0.4192356717751745,0.30340780992996563,0.14643106642073908,0.26881219458636185,0.2888334171267155,0.22254191590250003
TGC 1652,-0.07913927322536829,-0.1816754989871042,-0.07084257139408892,0.006291150676322399,-0.13480414906979765,-0.12776297104141293,-0.12692994389934042
TGC 1653,0.00821175330147964,-0.055038950798251274,-0.13980215613887556,-0.03466580558093796,-0.03155404718754665,0.015416936253006806,-0.049621651951710706
TGC 1654,0.0368205724457685,0.0659137232360733,-0.01930427565730533,-0.038375339557106765,-0.01617553931794904,-0.021904998926459574,-0.06237032875003604
TGC 1655,-0.005338229728142201,-0.021675696603021363,0.06543212185266008,0.07729468187973196,-0.03296891826451721,0.07294687270842497,0.01720449824479648
TGC 1656,0.0033516223947719316,-0.05002815116657866,-0.024806363670229592,0.017268984546687193,-0.16075664217672112,0.020446242179375393,0.008456114312670116
TGC 1657,0.06314557406913972,0.1751293360464375,0.2528986989255328,0.05800765825572436,0.20086577995818086,0.1547998358587044,0.13961491081256983
TGC 1658,-0.08792370937125461,-0.19784882693832007,-0.24679985715403366,-0.08659744789676027,-0.26196720123277384,-0.14251535134310842,-0.2959351506956016
TGC 1659,-0.09598701410555305,-0.20120965284064296,-0.10027767262545965,-0.03543349260149312,-0.05214451048054356,-0.09388804218773951,-0.09852261206700892
TGC 1660,-0.022438549718899248,-0.20110472313922775,0.10068093559426322,0.0733949879988893,0.036211034820222206,-0.03856536254823103,-0.018623282989101472
TGC 1661,0.024064894838808946,-0.06905753632105174,0.15677981035691818,0.08659531692141029,0.046316956165696206,0.06613951054436566,0.005308880758434638
TGC 1662,0.17817129872038773,0.25779239134070964,0.28655318182700945,0.15896507694197218,0.2957743124464543,0.2280196435575357,0.0614531011821653
TGC 1663,0.050985230254664816,0.18066112336324258,0.1263449381938213,0.030071657043958273,0.2173865082410775,0.12159609804020084,0.2406356243477801
TGC 1664,-0.06602616983671171,-0.06122154085290076,0.15716306255679713,-0.045528022772938326,0.05910482833953426,0.04680620074656545,0.05526339732352664
TGC 1665,-0.04059785744984509,-0.08599316608339438,-0.06446879981339897,-0.06778891982380975,-0.019232493558500204,-0.037433316723480034,-0.03285755689137575
TGC 1666,0.002756662949393809,-0.10408601528383622,-0.2139618352952563,-0.10603301189176957,0.08799901673144565,-0.018897078641997037,-0.09076439361355165
TGC 1667,-0.11074728836277271,-0.16290074503873586,-0.17958070396945447,0.03160496953637121,-0.2308911061611552,-0.20702843998853954,-0.09885530666161338
TGC 1668,-0.010530976282211212,0.0006136031347550199,0.05556696540802295,-0.007089962862400343,-0.14458515199179253,-0.013091940496589783,-0.15620756762820567
TGC 1669,0.015784362581419274,0.0148774470691504,-0.08173985306232513,-0.041311071975365744,-0.06388521308426928,0.09860206862501712,-0.05888721187928802
TGC 1670,-0.047654751519951695,-0.2098394284890887,-0.08203272284735955,0.05719710136565606,0.04670051715111702,-0.04555188386876713,-0.18190659263523629
TGC 1671,0.08800095382774085,0.157512594260645,0.06688198228011207,0.11958506490108703,0.23007388108480353,0.06081654129531797,0.07210593069339821
TGC 1672,0.044593836696307045,0.07876733689199422,-0.15703638759962824,0.016206025785118944,0.17336834791778905,-0.052909862790550384,0.06350293876668403
TGC 1673,-0.015074048037387676,-0.03384856043010463,0.021705402809249916,-0.05075808337170974,-0.023072333968369843,0.038792967002101005,0.009622950540690543
TGC 1674,-0.040875959081030595,0.003683146837006084,0.10473482912816733,0.00011377353677676496,-0.12594460546193023,0.0614974142786965,0.0534103062235968
TGC 1675,-0.11599533741944221,-0.1529843160551018,-0.25967939889341557,-0.13554680224005114,-0.17067726791197954,-0.19205800852756283,-0.0766257317242626
TGC 1676,0.14128138014078742,0.054780898382489215,-0.06633588300393053,0.023693291619469894,0.1787982794217377,0.058635589496862255,0.03180861390469325
TGC 1677,-0.07172602335254355,-0.20714186795982908,-0.11107771040389836,-0.04518900715510969,-0.0036622404997190324,-0.054345509030900185,-0.057235931089380396
TGC 1678,-0.04996265832410656,-0.14367635503145473,-0.0860518865766076,0.06531070633612557,-0.15294302161487605,-0.17603995841206924,-0.10070010044397065
TGC 1679,0.03580780953640816,-0.07889225061987624,0.10544028749821562,0.004919149886989171,0.2410883813507598,0.13620557454871518,0.12052841834050812
TGC 1680,0.09803935747634393,0.033289292400991155,0.033677702635476425,0.07656869383501654,0.1837086625509246,0.09469152883129388,0.040366347625818685
TGC 1681,0.09789306388826706,0.038758233893503156,-0.1940846569156446,0.03340630207318504,0.025946158554758833,0.020736414154830924,-0.09564523508321102
TGC 1682,0.06425840011852019,0.010781726416313586,0.11165210655357805,0.11866014218548508,0.09230071529641103,0.14292020994771693,-0.0015788781664129797
TGC 1683,0.03648801317695463,0.1170392364904711,0.0576382901867791,-0.05077433636618083,0.08224485630638327,0.037064031807760356,0.15116248522328454
TGC 1684,-0.009997925101998548,-0.058792385042584466,-0.08954699600676884,0.02387640008066961,0.0226351388452778,-0.0705632160926044,-0.10813130337247738
TGC 1685,0.14670595272314937,0.14738809917502707,0.08818672116400479,0.059557691041526306,0.1103820324071932,0.12381730757957919,0.10036391106977555
TGC 1686,-0.05958680734728449,-0.20135816024756487,-0.02443432174500684,-0.03133908401163493,0.14860850814156132,0.0778094273349088,-0.012166688213991752
TGC 1687,-0.07525690531554793,-0.04093297973246232,-0.00572357622992933,0.048312177873547704,-0.0756959893865472,-0.0386291127436891,-0.027466197086874485
