interview_age,SmoothedValue,UpperCI,LowerCI,ModeName,Derivative,Curvature
17.60928144,116.8162546,118.1826355,115.4498738,Mode8,0.527889324,-0.231980469
17.69211577,116.8599291,118.2334939,115.4863643,Mode8,0.526615711,-0.241945852
17.7749501,116.903499,118.2845507,115.5224474,Mode8,0.525365957,-0.226997777
17.85778443,116.9469664,118.3358163,115.5581166,Mode8,0.524140701,-0.162222786
17.94061876,116.9903334,118.3873006,115.5933662,Mode8,0.522940549,-0.18686049
18.02345309,117.033602,118.4390132,115.6281908,Mode8,0.521765682,-0.221739331
18.10628743,117.0767743,118.4909632,115.6625855,Mode8,0.520616496,-0.197101627
18.18912176,117.1198526,118.5431592,115.6965459,Mode8,0.519493174,-0.216480885
18.27195609,117.1628388,118.5956094,115.7300683,Mode8,0.518396107,-0.191567426
18.35479042,117.2057353,118.6483213,115.7631493,Mode8,0.517325818,-0.251359726
18.43762475,117.2485442,118.701302,115.7957865,Mode8,0.516282799,-0.251359726
18.52045908,117.2912679,118.7545582,115.8279777,Mode8,0.515267513,-0.206515501
18.60329341,117.3339087,118.8080958,115.8597216,Mode8,0.514280415,-0.236411651
18.68612774,117.3764689,118.8619203,115.8910174,Mode8,0.513321915,-0.236411651
18.76896208,117.4189508,118.9160365,115.9218652,Mode8,0.512392393,-0.271290492
18.85179641,117.461357,118.9704488,115.9522653,Mode8,0.511492203,-0.17772237
18.93463074,117.5036899,119.0251606,115.9822192,Mode8,0.510621676,-0.217583903
19.01746507,117.5459519,119.0801752,116.0117285,Mode8,0.509781089,-0.207067011
19.1002994,117.5881455,119.1354951,116.0407959,Mode8,0.508970692,-0.157240094
19.18313373,117.6302732,119.1911219,116.0694245,Mode8,0.508190699,-0.087482412
19.26596806,117.6723376,119.2470572,116.097618,Mode8,0.507441296,-0.176619352
19.3488024,117.7143412,119.3033015,116.1253808,Mode8,0.506722612,-0.276273184
19.43163673,117.7562865,119.3598551,116.1527179,Mode8,0.506034734,-0.306169334
19.51447106,117.7981761,119.4167175,116.1796347,Mode8,0.505377708,-0.256342417
19.59730539,117.8400126,119.4738878,116.2061374,Mode8,0.504751541,-0.226446268
19.68013972,117.8817985,119.5313646,116.2322324,Mode8,0.504156183,-0.226446268
19.76297405,117.9235363,119.5891459,116.2579267,Mode8,0.503591529,-0.107964688
19.84580838,117.9652287,119.6472293,116.283228,Mode8,0.503057449,-0.058137771
19.92864271,118.006878,119.705612,116.308144,Mode8,0.502553726,-0.078068538
20.01147705,118.0484869,119.7642907,116.3326831,Mode8,0.50208029,-0.157791604
20.09431138,118.0900578,119.8232617,116.3568539,Mode8,0.501636906,-0.037655496
20.17714571,118.1315932,119.882521,116.3806654,Mode8,0.501223216,-0.226446268
20.25998004,118.1730956,119.9420643,116.404127,Mode8,0.500838758,-0.286238567
20.34281437,118.2145673,120.0018867,116.4272479,Mode8,0.500483024,-0.226446268
20.4256487,118.2560107,120.0619834,116.4500381,Mode8,0.50015545,-0.29620395
20.50848303,118.2974282,120.1223491,116.4725073,Mode8,0.499855369,-0.216480885
20.59131737,118.3388219,120.1829783,116.4946655,Mode8,0.499582523,-0.157791604
20.6741517,118.3801941,120.2438653,116.5165228,Mode8,0.499336425,-0.286238567
20.75698603,118.421547,120.3050044,116.5380895,Mode8,0.499116179,-0.126792435
20.83982036,118.4628827,120.3663895,116.5593758,Mode8,0.49892084,-0.137860837
20.92265469,118.5042032,120.4280145,116.5803919,Mode8,0.498749357,-0.097999304
21.00548902,118.5455104,120.4898731,116.6011477,Mode8,0.498600616,-0.097447795
21.08832335,118.5868063,120.5519592,116.6216533,Mode8,0.498473384,-0.177170861
21.17115768,118.6280924,120.6142664,116.6419184,Mode8,0.498366353,-0.246928544
21.25399202,118.6693705,120.6767884,116.6619526,Mode8,0.498278102,-0.206515501
21.33682635,118.7106419,120.7395188,116.6817651,Mode8,0.498207134,-0.186584735
21.41966068,118.7519082,120.8024515,116.701365,Mode8,0.49815184,-0.266307801
21.50249501,118.7931705,120.8655801,116.7207608,Mode8,0.498110497,-0.276273184
21.58532934,118.8344298,120.9288988,116.7399609,Mode8,0.49808128,-0.126792435
21.66816367,118.8756872,120.9924014,116.758973,Mode8,0.498062253,-0.097999304
21.750998,118.9169434,121.0560822,116.7778045,Mode8,0.498051367,-0.117930071
21.83383234,118.9581989,121.1199355,116.7964622,Mode8,0.498046452,-0.157791604
21.91666667,118.9994542,121.1839559,116.8149524,Mode8,0.498045201,-0.157791604
8.083333333,64.58120879,65.22666255,63.93575503,Mode9,0.059568816,0.014966112
8.166167665,64.58614314,65.22649592,63.94579035,Mode9,0.059568824,0.015408203
8.249001996,64.59107748,65.22635954,63.95579542,Mode9,0.059568856,0.015218735
8.331836327,64.59601183,65.22625414,63.96576952,Mode9,0.059568927,0.015281891
8.414670659,64.60094619,65.22618048,63.97571189,Mode9,0.059569051,0.009956356
8.49750499,64.60588056,65.22613935,63.98562176,Mode9,0.059569235,0.010145823
8.580339321,64.61081494,65.22613154,63.99549835,Mode9,0.059569484,0.004820288
8.663173653,64.61574935,65.22615787,64.00534083,Mode9,0.059569812,0.005262379
8.746007984,64.6206838,65.2262192,64.0151484,Mode9,0.059570228,0.004820288
8.828842315,64.62561828,65.22631637,64.02492019,Mode9,0.059570744,0.004757132
8.911676647,64.63055281,65.22645028,64.03465533,Mode9,0.059571368,0.015092423
8.994510978,64.63548739,65.22662183,64.04435295,Mode9,0.059572112,0.015218735
9.077345309,64.64042204,65.22683196,64.05401212,Mode9,0.059572983,0.015408203
9.160179641,64.64535677,65.22708162,64.06363192,Mode9,0.059573989,0.015408203
9.243013972,64.65029159,65.22737177,64.07321141,Mode9,0.059575139,0.015345047
9.325848303,64.65522651,65.22770341,64.08274961,Mode9,0.059576438,0.015534514
9.408682635,64.66016154,65.22807756,64.09224553,Mode9,0.059577893,0.010208979
9.491516966,64.6650967,65.22849524,64.10169816,Mode9,0.05957951,0.010082667
9.574351297,64.670032,65.22895753,64.11110648,Mode9,0.059581294,0.005136068
9.657185629,64.67496746,65.22946549,64.12046943,Mode9,0.05958325,0.005199223
9.74001996,64.67990309,65.23002023,64.12978595,Mode9,0.059585382,0.005136068
9.822854291,64.6848389,65.23062285,64.13905494,Mode9,0.059587695,0.004883444
9.905688623,64.6897749,65.2312745,64.1482753,Mode9,0.059590191,0.015218735
9.988522954,64.69471113,65.23197635,64.15744591,Mode9,0.059592874,0.015408203
10.07135729,64.69964758,65.23272955,64.16656561,Mode9,0.059595747,0.015408203
10.15419162,64.70458428,65.23353532,64.17563325,Mode9,0.059598812,0.015408203
10.23702595,64.70952124,65.23439486,64.18464763,Mode9,0.05960207,0.015408203
10.31986028,64.71445848,65.2353094,64.19360756,Mode9,0.059605524,0.015281891
10.40269461,64.71939602,65.2362802,64.20251183,Mode9,0.059609175,0.010208979
10.48552894,64.72433386,65.23730852,64.2113592,Mode9,0.059613021,0.010272135
10.56836327,64.72927203,65.23839565,64.22014841,Mode9,0.059617066,0.007640945
10.6511976,64.73421055,65.23954288,64.22887822,Mode9,0.059621309,0.012713857
10.73403194,64.73914942,65.24075151,64.23754733,Mode9,0.059625749,0.012903325
10.81686627,64.74408867,65.24202289,64.24615445,Mode9,0.059630387,0.010145823
10.8997006,64.74902831,65.24335833,64.25469829,Mode9,0.059635222,0.010272135
10.98253493,64.75396836,65.2447592,64.26317753,Mode9,0.059640253,0.010145823
11.06536926,64.75890884,65.24622684,64.27159083,Mode9,0.059645478,0.00757779
11.14820359,64.76384975,65.24776263,64.27993688,Mode9,0.059650896,0.012587545
11.23103792,64.76879113,65.24936794,64.28821432,Mode9,0.059656506,0.012840169
11.31387226,64.77373297,65.25104414,64.29642181,Mode9,0.059662306,0.010335291
11.39670659,64.77867531,65.25279262,64.30455799,Mode9,0.059668294,0.010177401
11.47954092,64.78361814,65.25461476,64.31262153,Mode9,0.059674466,0.010335291
11.56237525,64.7885615,65.25651195,64.32061105,Mode9,0.059680823,0.007735679
11.64520958,64.79350539,65.25848558,64.3285252,Mode9,0.059687358,0.012871747
11.72804391,64.79844983,65.26053702,64.33636265,Mode9,0.059694072,0.012808591
11.81087824,64.80339483,65.26266764,64.34412203,Mode9,0.05970096,0.010303713
11.89371257,64.80834041,65.26487881,64.35180202,Mode9,0.059708021,0.010335291
11.97654691,64.81328659,65.26717189,64.35940128,Mode9,0.059715252,0.010272135
12.05938124,64.81823336,65.26954822,64.36691851,Mode9,0.059722652,0.007735679
12.14221557,64.82318076,65.27200912,64.3743524,Mode9,0.059730216,0.012713857
12.2250499,64.82812879,65.27455591,64.38170168,Mode9,0.05973794,0.012871747
12.30788423,64.83307747,65.27718987,64.38896508,Mode9,0.059745822,0.010335291
12.39071856,64.83802681,65.27991226,64.39614136,Mode9,0.059753856,0.008988118
12.47355289,64.84297682,65.28272432,64.40322932,Mode9,0.059762039,0.009051274
12.55638723,64.84792751,65.28562725,64.41022776,Mode9,0.059770368,0.01158773
12.63922156,64.8528789,65.28862224,64.41713555,Mode9,0.059778842,0.010303713
12.72205589,64.85783099,65.29171042,64.42395157,Mode9,0.059787461,0.011619308
12.80489022,64.86278381,65.29489289,64.43067474,Mode9,0.05979622,0.010430025
12.88772455,64.86773736,65.2981707,64.43730402,Mode9,0.059805115,0.010272135
12.97055888,64.87269165,65.30154488,64.44383842,Mode9,0.059814141,0.01158773
13.05339321,64.87764669,65.30501639,64.450277,Mode9,0.059823293,0.011619308
13.13622754,64.8826025,65.30858614,64.45661885,Mode9,0.059832568,0.009082852
13.21906188,64.88755908,65.312255,64.46286315,Mode9,0.059841959,0.011492996
13.30189621,64.89251644,65.31602379,64.46900909,Mode9,0.059851462,0.011556152
13.38473054,64.89747459,65.31989324,64.47505594,Mode9,0.059861073,0.010945721
13.46756487,64.90243354,65.32386406,64.48100303,Mode9,0.059870786,0.011040455
13.5503992,64.90739331,65.32793686,64.48684975,Mode9,0.059880596,0.010366869
13.63323353,64.91235388,65.33211223,64.49259554,Mode9,0.059890498,0.011008877
13.71606786,64.91731529,65.33639064,64.49823993,Mode9,0.059900487,0.010524759
13.7989022,64.92227752,65.34077254,64.5037825,Mode9,0.059910558,0.010751029
13.88173653,64.92724059,65.34525828,64.5092229,Mode9,0.059920706,0.010656295
13.96457086,64.93220451,65.34984816,64.51456085,Mode9,0.059930926,0.010719451
14.04740519,64.93716927,65.35454239,64.51979615,Mode9,0.059941212,0.010943109
14.13023952,64.94213489,65.35934112,64.52492865,Mode9,0.059951558,0.010719451
14.21307385,64.94710137,65.36424443,64.5299583,Mode9,0.059961961,0.010894436
14.29590818,64.95206871,65.36925232,64.53488509,Mode9,0.059972414,0.010811217
14.37874251,64.95703692,65.37436472,64.53970911,Mode9,0.059982912,0.010736546
14.46157685,64.962006,65.37958149,64.5444305,Mode9,0.059993449,0.010782607
14.54441118,64.96697595,65.38490241,64.5490495,Mode9,0.060004021,0.010914144
14.62724551,64.97194678,65.39032719,64.55356637,Mode9,0.060014621,0.010814185
14.71007984,64.97691849,65.39585549,64.5579815,Mode9,0.060025245,0.010814185
14.79291417,64.98189109,65.40148688,64.5622953,Mode9,0.060035888,0.011166767
14.8757485,64.98686456,65.40722086,64.56650826,Mode9,0.060046542,0.011198345
14.95858283,64.99183892,65.41305689,64.57062095,Mode9,0.060057204,0.011103611
15.04141717,64.99681416,65.41899434,64.57463398,Mode9,0.060067868,0.010272135
15.1242515,65.00179028,65.42503253,64.57854803,Mode9,0.060078527,0.011072033
15.20708583,65.00676729,65.43117073,64.58236385,Mode9,0.060089178,0.011650886
15.28992016,65.01174517,65.43740813,64.58608222,Mode9,0.060099814,0.010335291
15.37275449,65.01672394,65.4437439,64.58970398,Mode9,0.060110429,0.011556152
15.45558882,65.02170359,65.45017712,64.59323005,Mode9,0.060121019,0.011714042
15.53842315,65.02668411,65.45670686,64.59666136,Mode9,0.060131579,0.010240557
15.62125749,65.0316655,65.46333211,64.5999989,Mode9,0.060142101,0.011682464
15.70409182,65.03664777,65.47005184,64.6032437,Mode9,0.060152582,0.011808775
15.78692615,65.0416309,65.47686497,64.60639683,Mode9,0.060163016,0.009051274
15.86976048,65.0466149,65.48377039,64.6094594,Mode9,0.060173397,0.009240742
15.95259481,65.05159975,65.49076695,64.61243254,Mode9,0.06018372,0.011682464
16.03542914,65.05658545,65.49785347,64.61531742,Mode9,0.060193981,-0.020354803
16.11826347,65.061572,65.50502875,64.61811525,Mode9,0.060204173,-0.021701975
16.2010978,65.06655939,65.51229156,64.62082723,Mode9,0.060214294,-0.020639004
16.28393214,65.07154762,65.51964063,64.62345461,Mode9,0.060224342,-0.020449536
16.36676647,65.07653668,65.52707471,64.62599865,Mode9,0.060234311,-0.02054427
16.4496008,65.08152656,65.53459249,64.62846062,Mode9,0.060244196,-0.020512692
16.53243513,65.08651725,65.54219268,64.63084182,Mode9,0.06025399,-0.02054427
16.61526946,65.09150875,65.54987396,64.63314354,Mode9,0.060263691,-0.020607426
16.69810379,65.09650105,65.557635,64.6353671,Mode9,0.060273291,-0.020323225
16.78093812,65.10149414,65.56547448,64.6375138,Mode9,0.060282786,-0.020449536
16.86377246,65.10648802,65.57339107,64.63958497,Mode9,0.060292172,-0.020323225
16.94660679,65.11148266,65.58138341,64.64158192,Mode9,0.060301443,-0.022796525
17.02944112,65.11647807,65.58945018,64.64350597,Mode9,0.060310594,-0.020954783
17.11227545,65.12147424,65.59759003,64.64535844,Mode9,0.060319625,-0.020733738
17.19510978,65.12647114,65.60580164,64.64714064,Mode9,0.060328531,-0.020323225
17.27794411,65.13146878,65.61408368,64.64885388,Mode9,0.060337308,-0.020291647
17.36077844,65.13646714,65.62243481,64.65049946,Mode9,0.060345951,-0.022891258
17.44361277,65.14146621,65.63085373,64.65207868,Mode9,0.060354456,-0.020291647
17.52644711,65.14646598,65.63933914,64.65359281,Mode9,0.060362818,-0.020923205
17.60928144,65.15146643,65.64788973,64.65504313,Mode9,0.060371037,-0.020323225
17.69211577,65.15646756,65.65650423,64.6564309,Mode9,0.060379108,-0.020260069
17.7749501,65.16146935,65.66518135,64.65775735,Mode9,0.060387029,-0.020354803
17.85778443,65.16647179,65.67391985,64.65902374,Mode9,0.060394794,-0.020765316
17.94061876,65.17147487,65.68271848,64.66023127,Mode9,0.0604024,-0.023333349
18.02345309,65.17647857,65.69157601,64.66138114,Mode9,0.060409846,-0.023112304
18.10628743,65.18148289,65.70049122,64.66247456,Mode9,0.060417129,-0.02054427
18.18912176,65.1864878,65.70946292,64.66351267,Mode9,0.060424248,-0.025869805
18.27195609,65.19149329,65.71848993,64.66449665,Mode9,0.060431201,-0.026027695
18.35479042,65.19649935,65.72757108,64.66542762,Mode9,0.060437984,-0.02564876
18.43762475,65.20150596,65.73670522,64.6663067,Mode9,0.060444594,-0.02564876
18.52045908,65.20651312,65.74589123,64.667135,Mode9,0.060451028,-0.025932961
18.60329341,65.2115208,65.755128,64.66791359,Mode9,0.060457284,-0.025743494
18.68612774,65.21652899,65.76441443,64.66864355,Mode9,0.060463359,-0.025743494
18.76896208,65.22153768,65.77374944,64.66932592,Mode9,0.060469249,-0.025522448
18.85179641,65.22654684,65.78313197,64.66996171,Mode9,0.060474954,-0.015218735
18.93463074,65.23155648,65.792561,64.67055196,Mode9,0.060480471,-0.014966112
19.01746507,65.23656656,65.80203548,64.67109763,Mode9,0.060485799,-0.020481114
19.1002994,65.24157707,65.81155443,64.67159971,Mode9,0.060490934,-0.020796894
19.18313373,65.246588,65.82111686,64.67205915,Mode9,0.060495878,-0.021238985
19.26596806,65.25159934,65.83072179,64.67247689,Mode9,0.060500627,-0.026122429
19.3488024,65.25661106,65.84036828,64.67285383,Mode9,0.060505182,-0.02549087
19.43163673,65.26162314,65.85005539,64.67319089,Mode9,0.060509541,-0.025301403
19.51447106,65.26663559,65.85978222,64.67348895,Mode9,0.060513705,-0.025617182
19.59730539,65.27164836,65.86954786,64.67374887,Mode9,0.060517673,-0.025806649
19.68013972,65.27666146,65.87935143,64.67397149,Mode9,0.060521447,-0.025806649
19.76297405,65.28167486,65.88919207,64.67415766,Mode9,0.060525025,-0.015660826
19.84580838,65.28668856,65.89906894,64.67430817,Mode9,0.060528409,-0.015976605
19.92864271,65.29170252,65.9089812,64.67442384,Mode9,0.060531602,-0.015850294
20.01147705,65.29671674,65.91892805,64.67450543,Mode9,0.060534602,-0.015345047
20.09431138,65.3017312,65.92890868,64.67455373,Mode9,0.060537413,-0.021554764
20.17714571,65.30674589,65.93892231,64.67456946,Mode9,0.060540034,-0.025806649
20.25998004,65.31176078,65.94896819,64.67455338,Mode9,0.060542471,-0.025427714
20.34281437,65.31677587,65.95904555,64.67450619,Mode9,0.060544725,-0.025806649
20.4256487,65.32179114,65.96915368,64.6744286,Mode9,0.060546801,-0.025364558
20.50848303,65.32680657,65.97929185,64.6743213,Mode9,0.060548703,-0.025869805
20.59131737,65.33182216,65.98945936,64.67418496,Mode9,0.060550432,-0.015345047
20.6741517,65.33683788,65.99965552,64.67402024,Mode9,0.060551992,-0.025427714
20.75698603,65.34185372,66.00987967,64.67382778,Mode9,0.060553388,-0.026438208
20.83982036,65.34686967,66.02013113,64.67360821,Mode9,0.060554625,-0.015471359
20.92265469,65.35188572,66.03040928,64.67336216,Mode9,0.060555712,-0.015723982
21.00548902,65.35690185,66.04071349,64.67309022,Mode9,0.060556655,-0.021175829
21.08832335,65.36191806,66.05104314,64.67279298,Mode9,0.060557461,-0.020670582
21.17115768,65.36693432,66.06139763,64.67247102,Mode9,0.06055814,-0.020228491
21.25399202,65.37195064,66.07177639,64.67212489,Mode9,0.060558699,-0.025932961
21.33682635,65.376967,66.08217883,64.67175516,Mode9,0.060559149,-0.026059273
21.41966068,65.38198339,66.09260442,64.67136236,Mode9,0.060559499,-0.025554026
21.50249501,65.38699981,66.10305262,64.670947,Mode9,0.060559761,-0.02549087
21.58532934,65.39201624,66.11352288,64.6705096,Mode9,0.060559946,-0.026438208
21.66816367,65.39703269,66.12401472,64.67005066,Mode9,0.060560066,-0.015723982
21.750998,65.40204915,66.13452763,64.66957066,Mode9,0.060560135,-0.01559767
21.83383234,65.40706561,66.14506114,64.66907008,Mode9,0.060560167,-0.015345047
21.91666667,65.41208207,66.15561477,64.66854936,Mode9,0.060560175,-0.015345047
8.083333333,46.72164928,47.51257789,45.93072068,Mode10,-0.164588992,-0.149164334
8.166167665,46.70801574,47.48631234,45.92971914,Mode10,-0.164586247,0.000956467
8.249001996,46.69438272,47.46016246,45.92860299,Mode10,-0.164575391,-0.063381019
8.331836327,46.68075112,47.43413539,45.92736685,Mode10,-0.164551378,-0.04193519
8.414670659,46.66712221,47.40823921,45.92600521,Mode10,-0.1645094,-0.106591499
8.49750499,46.65349763,47.38248283,45.92451243,Mode10,-0.164447037,-0.042254013
8.580339321,46.63987911,47.35687561,45.9228826,Mode10,-0.164362316,-0.106910321
8.663173653,46.62626867,47.33142766,45.92110968,Mode10,-0.164251192,0.04321048
8.746007984,46.61266866,47.30614987,45.91918746,Mode10,-0.164109845,-0.106910321
8.828842315,46.59908174,47.28105386,45.91710962,Mode10,-0.163934709,-0.12835615
8.911676647,46.58551084,47.25615198,45.91486971,Mode10,-0.163722428,-0.106272676
8.994510978,46.57195918,47.23145719,45.91246116,Mode10,-0.163469854,-0.063381019
9.077345309,46.5584302,47.20698307,45.90987733,Mode10,-0.163174064,0.000956467
9.160179641,46.54492761,47.18274374,45.90711149,Mode10,-0.162832321,0.000956467
9.243013972,46.53145532,47.15875378,45.90415687,Mode10,-0.162442095,-0.020489361
9.325848303,46.51801745,47.13502823,45.90100667,Mode10,-0.162001046,0.043848125
9.408682635,46.50461829,47.11158246,45.89765412,Mode10,-0.161507009,-0.020808184
9.491516966,46.49126232,47.08843213,45.8940925,Mode10,-0.160958003,-0.063699841
9.574351297,46.47795416,47.0655931,45.89031522,Mode10,-0.160352229,0.000318822
9.657185629,46.46469859,47.04308137,45.88631581,Mode10,-0.15968803,0.021764651
9.74001996,46.45150051,47.02091297,45.88208805,Mode10,-0.158963924,0.000318822
9.822854291,46.43836494,46.99910388,45.87762599,Mode10,-0.158178574,-0.085464493
9.905688623,46.425297,46.97766993,45.87292406,Mode10,-0.157330816,-0.063381019
9.988522954,46.4123019,46.95662671,45.86797709,Mode10,-0.1564196,0.000956467
10.07135729,46.39938495,46.93598942,45.86278047,Mode10,-0.155444027,0.000956467
10.15419162,46.38655149,46.91577282,45.85733017,Mode10,-0.154403327,0.000956467
10.23702595,46.37380697,46.89599107,45.85162287,Mode10,-0.153296866,0.000956467
10.31986028,46.36115684,46.87665762,45.84565605,Mode10,-0.152124127,-0.04193519
10.40269461,46.34860661,46.85778514,45.83942807,Mode10,-0.150884715,-0.020808184
10.48552894,46.33616182,46.83938535,45.83293828,Mode10,-0.149578346,0.000637645
10.56836327,46.32382802,46.82146894,45.8261871,Mode10,-0.148204844,-0.020967595
10.6511976,46.31161077,46.80404547,45.81917607,Mode10,-0.146764145,-0.042094601
10.73403194,46.29951565,46.78712329,45.81190801,Mode10,-0.145256287,0.022242885
10.81686627,46.28754821,46.77070943,45.80438699,Mode10,-0.143681384,-0.042254013
10.8997006,46.27571399,46.75480954,45.79661845,Mode10,-0.142039678,0.000637645
10.98253493,46.26401852,46.73942785,45.7886092,Mode10,-0.140331467,-0.042254013
11.06536926,46.25246729,46.72456713,45.78036745,Mode10,-0.138557155,-0.042413424
11.14820359,46.24106576,46.71022867,45.77190284,Mode10,-0.136717216,-0.084986259
11.23103792,46.22981933,46.69641228,45.76322638,Mode10,-0.134812215,0.000797056
11.31387226,46.21873338,46.6831163,45.75435046,Mode10,-0.132842776,0.022083474
11.39670659,46.2078132,46.67033764,45.74528877,Mode10,-0.130809601,-0.031531098
11.47954092,46.19706406,46.65807186,45.73605627,Mode10,-0.128713467,0.022083474
11.56237525,46.18649113,46.64631322,45.72666905,Mode10,-0.126555206,0.011201148
11.64520958,46.17609952,46.63505475,45.71714429,Mode10,-0.124335715,0.011519971
11.72804391,46.16589427,46.6242884,45.70750013,Mode10,-0.122055951,-0.009925858
11.81087824,46.15588031,46.61400509,45.69775554,Mode10,-0.119716933,0.011360559
11.89371257,46.14606254,46.60419486,45.68793021,Mode10,-0.117319425,0.022083474
11.97654691,46.13644577,46.59484704,45.6780445,Mode10,-0.114863776,0.000637645
12.05938124,46.12703478,46.5859503,45.66811927,Mode10,-0.112351103,0.011201148
12.14221557,46.11783425,46.57749279,45.65817571,Mode10,-0.109782622,-0.042094601
12.2250499,46.10884875,46.56946227,45.64823523,Mode10,-0.107159596,0.011519971
12.30788423,46.10008274,46.56184616,45.63831932,Mode10,-0.104483315,0.022083474
12.39071856,46.09154057,46.55463172,45.62844943,Mode10,-0.101755115,0.000557939
12.47355289,46.0832265,46.54780613,45.61864687,Mode10,-0.098976377,0.022003768
12.55638723,46.07514465,46.54135658,45.60893273,Mode10,-0.09614817,0.011440265
12.63922156,46.06729913,46.53527038,45.59932787,Mode10,-0.093270566,0.011360559
12.72205589,46.059694,46.52953509,45.58985291,Mode10,-0.090343902,0.022163179
12.80489022,46.05233329,46.52413851,45.58052806,Mode10,-0.087369607,0.054252217
12.88772455,46.04522087,46.51906874,45.571373,Mode10,-0.084349203,0.000637645
12.97055888,46.0383605,46.51431419,45.56240681,Mode10,-0.08128426,0.011440265
13.05339321,46.0317558,46.50986369,45.55364792,Mode10,-0.078176357,0.022163179
13.13622754,46.02541027,46.50570647,45.54511407,Mode10,-0.075027099,0.032726683
13.21906188,46.01932726,46.50183223,45.53682229,Mode10,-0.071838113,-0.020728478
13.30189621,46.01351,46.49823112,45.52878887,Mode10,-0.068611055,0.000717351
13.38473054,46.00796157,46.49489381,45.52102932,Mode10,-0.06534759,0.011400412
13.46756487,46.00268491,46.49181145,45.51355837,Mode10,-0.062049404,0.043569155
13.5503992,45.99768284,46.48897574,45.50638993,Mode10,-0.058718197,0.032806388
13.63323353,45.99295801,46.48637887,45.49953715,Mode10,-0.055355694,0.032846241
13.71606786,45.98851295,46.48401357,45.49301233,Mode10,-0.051963628,0.08642096
13.7989022,45.98435003,46.48187309,45.48682698,Mode10,-0.048543739,0.054272143
13.88173653,45.98047149,46.47995121,45.48099178,Mode10,-0.045097794,0.0221034
13.96457086,45.97687941,46.47824223,45.4755166,Mode10,-0.041627561,0.043549229
14.04740519,45.97357573,46.47674095,45.47041051,Mode10,-0.038134824,0.065005021
14.13023952,45.97056224,46.47544271,45.46568178,Mode10,-0.034621375,0.043549229
14.21307385,45.96784058,46.47434331,45.46133785,Mode10,-0.031089016,0.075722954
14.29590818,45.96541224,46.47343909,45.45738538,Mode10,-0.027539548,0.05427588
14.37874251,45.96327856,46.47272686,45.45383026,Mode10,-0.023974799,0.022108382
14.46157685,45.96144074,46.47220392,45.45067755,Mode10,-0.020396588,0.064995058
14.54441118,45.95989981,46.47186805,45.44793156,Mode10,-0.016806739,0.000677498
14.62724551,45.95865666,46.47171751,45.44559581,Mode10,-0.013207095,0.075717972
14.71007984,45.95771203,46.471751,45.44367305,Mode10,-0.009599489,0.075717972
14.79291417,45.95706649,46.47196774,45.44216525,Mode10,-0.005985764,0.086460813
14.8757485,45.95672049,46.47236735,45.44107363,Mode10,-0.002367767,0.097183727
14.95858283,45.9566743,46.47294996,45.44039863,Mode10,0.001252658,0.065014984
15.04141717,45.95692803,46.47371612,45.44013994,Mode10,0.004873659,0.000637645
15.1242515,45.95748167,46.47466685,45.44029649,Mode10,0.008493376,0.05429207
15.20708583,45.95833503,46.47580361,45.44086645,Mode10,0.012109974,0.032886094
15.28992016,45.95948778,46.47712833,45.44184723,Mode10,0.015721591,0.022083474
15.37275449,45.96093942,46.47864336,45.44323547,Mode10,0.019326381,0.000717351
15.45558882,45.96268931,46.48035153,45.44502709,Mode10,0.022922489,0.054331923
15.53842315,45.96473666,46.48225611,45.44721722,Mode10,0.026508078,-0.010085269
15.62125749,45.96708053,46.48436081,45.44980024,Mode10,0.030081294,0.043609008
15.70409182,45.9697198,46.4866698,45.45276979,Mode10,0.033640309,0.086500666
15.78692615,45.97265323,46.48918771,45.45611875,Mode10,0.037183281,0.022003768
15.86976048,45.97587941,46.49191959,45.45983923,Mode10,0.040708375,0.086341255
15.95259481,45.97939679,46.49487097,45.4639226,Mode10,0.044213778,0.043609008
16.03542914,45.98320365,46.49804781,45.46835949,Mode10,0.047697663,0.063062196
16.11826347,45.98729815,46.50145653,45.47313977,Mode10,0.051158385,0.041536662
16.2010978,45.99167834,46.50510398,45.4782527,Mode10,0.054595495,-0.033444033
16.28393214,45.99634222,46.50899753,45.48368691,Mode10,0.058007488,0.030893453
16.36676647,46.00128762,46.51314493,45.48943031,Mode10,0.061392597,-0.00127529
16.4496008,46.00651225,46.5175544,45.49547011,Mode10,0.064749045,0.009447624
16.53243513,46.01201367,46.52223453,45.50179281,Mode10,0.068075074,-0.00127529
16.61526946,46.01778927,46.52719431,45.50838423,Mode10,0.071368941,-0.022721119
16.69810379,46.02383633,46.53244312,45.51522953,Mode10,0.074628905,0.073785111
16.78093812,46.03015196,46.53799066,45.52231325,Mode10,0.077853271,0.030893453
16.86377246,46.03673314,46.54384696,45.52961932,Mode10,0.081040317,0.073785111
16.94660679,46.04357672,46.55002234,45.5371311,Mode10,0.08418838,0.105794443
17.02944112,46.0506794,46.55652737,45.54483142,Mode10,0.087295908,-0.140673177
17.11227545,46.05803778,46.56337283,45.55270274,Mode10,0.090362435,-0.065612776
17.19510978,46.06564845,46.57056974,45.56072716,Mode10,0.093386696,0.073785111
17.27794411,46.07350782,46.57812919,45.56888646,Mode10,0.096367108,0.084508025
17.36077844,46.0816122,46.58606234,45.57716206,Mode10,0.099302097,0.0736257
17.44361277,46.08995777,46.59438034,45.58553519,Mode10,0.102190117,0.084508025
