,AF,ATR,CG,CST,MLF,FPT,IFO,ILF,OR,POPT,SLF_I,SLF_II,SLF_III,STR,UF,T_PREF,T_PREM,T_PREC,T_POSTC,T_PAR,T_OCC,ST_FO,ST_PREF,ST_PREM,ST_PREC,ST_POSTC,ST_PAR,ST_OCC,CA,CC_1,CC_2,CC_3,CC_4,CC_5,CC_6,CC_7,pearson r
131924,0.9015849399113085,0.9562539435971771,0.8985766947995458,0.9569001729425347,0.9374626836042986,0.9457866376574864,0.9060293113015465,0.9379825043145459,0.9365581724579685,0.9265264516879468,0.9320691633652723,0.9335804821011449,0.9350286475906225,0.9571183424571236,0.870395466693108,0.9421184904951204,0.9451481372236438,0.9574689900956104,0.961849223617731,0.9244520820219276,0.9361617714884459,0.9408752416066607,0.9270897042833279,0.945564124983571,0.9510147582650788,0.9608507710410495,0.9340337544231944,0.9289223021411923,0.8499106466774966,0.9361004522942383,0.8876124724773966,0.9360732123083024,0.947895560032865,0.9329088969723699,0.8920871092043651,0.8818743135171985,0.9188890983276681
132017,0.8827582565470778,0.9507012472151783,0.8922158059774378,0.9363458395125563,0.9192981206491109,0.9344971131024661,0.9034840321432454,0.9348047595310631,0.9451392819237283,0.901454216985396,0.9095265485087999,0.9264258100240713,0.9395209305655401,0.9347633863519693,0.8971436792799155,0.930113638073579,0.9140573965197347,0.9366723459208383,0.9524593290100377,0.8947430876687922,0.9470894363073692,0.9662212722371312,0.9196888366500441,0.9264549980542093,0.9358578244920179,0.9604234419725977,0.9129844713126041,0.9325333269080341,0.8787662473566022,0.9234399407338355,0.8551822427393271,0.925444757575525,0.9316474532995225,0.9246410367166285,0.8570693288105091,0.9351327072822396,0.9063653508823444
133019,0.9206550774139014,0.9698078335832052,0.8989345801637642,0.9480252353102047,0.9315601405496409,0.9396444542029158,0.9069966266510444,0.9403704301184587,0.9337767480399598,0.9170274690541038,0.9427352497717673,0.9356868808757729,0.9422117367149694,0.9400030470472575,0.8540290667634287,0.9397448869638708,0.954886106855846,0.9517519642955383,0.9512966329827223,0.9295410297716624,0.9284556142921175,0.9396385514944201,0.9318281718381591,0.9575804307816546,0.9483581786087248,0.9509015077188498,0.9343610467249026,0.9273259182453668,0.8580290274968891,0.9283175840897423,0.9163677429954952,0.9434732379528327,0.9411025728155851,0.9241027507124228,0.830027017669724,0.912416446312564,0.9169027138745626
133625,0.8821463417390613,0.9572855471127701,0.9139539594801539,0.9523838659315451,0.9234079414240471,0.9423678315597124,0.8720159365552727,0.9418741633766664,0.9408263475160059,0.9135017566276473,0.9198449572458668,0.9277652580473349,0.944708827377381,0.9227132172337886,0.8633772766365019,0.9398868677758013,0.9478638284281974,0.9493005107082674,0.9649146471399296,0.926675545255123,0.9380116118989144,0.8783865225593146,0.929505390597218,0.9531032734802592,0.94446257579455,0.9644782042609785,0.930229282886956,0.9373572687739097,0.8862750104703412,0.9072627266456937,0.8638002328837018,0.9347583455161209,0.9462293745748406,0.9446424243563496,0.8657004896304217,0.9398494968415261,0.9243271348704418
133827,0.9192546252386194,0.9599702555510694,0.8994203744955541,0.9495740751739559,0.9463913985537847,0.9313962484004276,0.9124476727374989,0.9522583856110765,0.939234204839654,0.9425479367164462,0.9230613627565307,0.9356620423499558,0.949146703419473,0.9442734401048176,0.8922441927861745,0.9422073914897332,0.9509781127222374,0.9502261575050956,0.9611909550727515,0.9320028457747551,0.9393924036486585,0.9293617765712301,0.9355921672004268,0.9492268989982855,0.9544624390423131,0.9607839351946375,0.9387971939568416,0.9277774609290474,0.8548665649756763,0.9265403973407456,0.9103969814748907,0.9302996715369685,0.9372740547029755,0.9490850361676767,0.9025238630389509,0.9279152239905833,0.9312831571895822
133928,0.8953410872101989,0.9553328301494106,0.9047294821117174,0.9467763159847479,0.9183891809380489,0.9305363740978663,0.9006123359689555,0.9466532718740274,0.949405739118777,0.9064867108883247,0.8978440096822823,0.919572450120069,0.9477118935294789,0.9270580057146695,0.865100101262803,0.9381864436508107,0.931029500751907,0.9374347557540095,0.9572307469263399,0.903568997508618,0.946108629994754,0.9394414925243996,0.925667957258981,0.931349299927089,0.9383149676894856,0.9564324151837196,0.9131805642418176,0.9372998700750075,0.8469635046904621,0.935955866988261,0.8637071307672899,0.9265728816083364,0.95121343281787,0.9378171467142188,0.8818329145114401,0.9475768905530241,0.9140644458300814
134021,0.9031112568194739,0.9495343568444574,0.915346027594054,0.9520882330163372,0.9185514201970997,0.9216802175085099,0.922267581712438,0.9393365808546004,0.9607757832835948,0.9064645414131269,0.9363472409583902,0.9330039839868309,0.9490100182333703,0.93849157747742,0.8710687622646598,0.9320625163190575,0.9340493133638488,0.9564121507365528,0.9666135892238714,0.908120105320725,0.9587547317917472,0.9504989996293941,0.9280743249536815,0.9430656395321236,0.9587313268884918,0.9632890925922737,0.9296079898407683,0.9514221464821029,0.862412242620515,0.9309035230525979,0.8960508046683454,0.9299453155409981,0.9472434503897187,0.9324703432677223,0.8608418882840959,0.9453690265202113,0.9295624155817817
134223,0.9237594855138755,0.9561870479980099,0.9245836824787778,0.9508578224373688,0.9401224016998131,0.9214483835192078,0.9249754958306283,0.9479241106837499,0.9406056935440479,0.8967463739374054,0.914547295384016,0.9365106879362295,0.9397109366043548,0.9093801905946051,0.8710171460973491,0.9358425972694325,0.9417793116034016,0.9457552207805062,0.9481724191088906,0.9096873170980704,0.9407672299497242,0.9484862953882551,0.9295895381401316,0.9471360363019009,0.9436226702159903,0.9556766143817554,0.9199852387794006,0.9410497870396175,0.8674027030689473,0.9373796150583155,0.8938572442180434,0.9325246101458349,0.9297042196084251,0.9143266500230632,0.8756268584009649,0.9305548240259559,0.9262165726133271
134324,0.8985235600067549,0.9625082625508192,0.9026205941957072,0.9209828805265693,0.9205715627833031,0.9165151018420504,0.9123269962448353,0.935427114427229,0.9276668312884859,0.8879024025606325,0.9330071274049464,0.9430507864688722,0.9386920554052186,0.9270045510935779,0.8763348420002727,0.9260117752517402,0.9417640161838062,0.9260595564133334,0.9464734194587942,0.9149925662388649,0.9304278870150213,0.9420744660852506,0.928534839111207,0.944554578461405,0.9317639859233372,0.9464729287173622,0.9232793499991832,0.9287942902858403,0.8386882582909275,0.9287270819713374,0.8880776030111228,0.9345467674251952,0.9225123757933642,0.9311570049875575,0.8711213461519033,0.9151411992249833,0.9207459407230494
134425,0.9214097499655873,0.9698876533509153,0.9198441919581684,0.9494339283795796,0.9301032125114861,0.9463607818723346,0.9019788309390361,0.9333922969743949,0.927822299456861,0.9108702359450328,0.9168366229230426,0.9257937560062492,0.9459374995986463,0.9288711304270106,0.8819809972099472,0.9544005331188692,0.9514806028569178,0.9361366524030743,0.9580507587255837,0.9105028078985885,0.9268692189743918,0.9536761702314308,0.9477809973758015,0.9399786126461039,0.9436558604152794,0.9602922873875567,0.9185530784040388,0.9254983222730561,0.8434061539173175,0.9459294879656039,0.8893668794284706,0.9481605261836008,0.9391773063318113,0.9461377795534056,0.8500228998928088,0.9293027175970323,0.8935838674454145
134829,0.9210251117121562,0.9552171533220389,0.9126238959943577,0.9461892135090938,0.9209146611077385,0.9481911166113773,0.9195728399296447,0.9487722283848415,0.9453899258250248,0.933959752261178,0.9294323215903376,0.9278936702998444,0.9406126294095934,0.9404770747521825,0.905730795689804,0.9478623881175532,0.9210836718817209,0.9450469442350085,0.961214301123813,0.9397069683453841,0.9436768199083527,0.9513556683718251,0.9307171076159616,0.9314926453853004,0.9464233935679325,0.9577543336058187,0.9400404093016251,0.9273413094703594,0.859030295041588,0.933786648700362,0.8465344415117959,0.9213561153989617,0.9453839531887208,0.945167806766069,0.8307803506712372,0.9344989713599143,0.9148451275156283
135124,0.9282198782679059,0.9674669405578344,0.9139552729605147,0.9555805475458216,0.9465155786042836,0.9105823306710353,0.9309567774564135,0.9465208303921848,0.9398208175094803,0.9242011956379014,0.9350147871876187,0.9438824338942668,0.9447841370833421,0.9488861149538588,0.8939911610936583,0.9424906105158651,0.9530261285685658,0.9533087639412104,0.962945585022262,0.9340297643801391,0.9424473013144332,0.9453653068653924,0.9337177020891935,0.9569540317481282,0.9528811573648797,0.9610480755676022,0.9322844897304409,0.9417552079723451,0.873781343305504,0.9543586756452823,0.9102319878851278,0.929314242250751,0.9517678462945014,0.9496765653564102,0.8795323472214294,0.9294504242776133,0.9228202777827182
135225,0.9004660914647187,0.9595392760305932,0.8813266540770363,0.9383265730777248,0.924488375982348,0.9368509046500667,0.926203493174253,0.9564792989410361,0.9489711930223629,0.906773838381058,0.8905867968011673,0.9226887278696431,0.9470470030315342,0.9230400865288624,0.8530435880438607,0.9381846317176055,0.9246708179021994,0.9421424270225338,0.9408138098541493,0.9123091061730413,0.946331205643854,0.9210276468825332,0.9315291126192207,0.9330139557739925,0.9445186664161527,0.9490214182083915,0.917092848642621,0.9500118541700968,0.8835493206515094,0.9215266686988941,0.9132651948382058,0.9234706856933994,0.9413685674521606,0.9276877482280083,0.8874368412013528,0.9339530007174621,0.9255323695908172
135528,0.9158962460964994,0.9564514376324497,0.9058646110007711,0.9354888204461949,0.9225572997321891,0.9393402061096678,0.9103519162277762,0.9577273454905308,0.9455214431889836,0.8905746723327113,0.9188229863981634,0.9368007458359352,0.9394584690476707,0.9479695489782671,0.8807801899760828,0.9401637320048581,0.9411918805855651,0.9441744324163347,0.9527798903133887,0.8897709567398246,0.9450635020330576,0.9245891305508401,0.9335792055046352,0.9459336397421266,0.950091448506912,0.9570003722209921,0.9104995141469991,0.9410284195786071,0.8838455149246555,0.9357560591360673,0.9052116974075035,0.9425820938882571,0.9434335449202962,0.9283946988185111,0.8590157262226924,0.9303054961905398,0.9094531175997063
135629,0.8801892178847579,0.9568129539515405,0.9249215597477184,0.9551401904869976,0.9258570282699213,0.9121046528182277,0.9148427440793904,0.9443619998949196,0.941059336832149,0.9204205822629573,0.921476057037442,0.920598534457661,0.9398180793675003,0.9424409398038941,0.8876492947829439,0.924064672579387,0.940800775033431,0.9475835939451489,0.961462132905246,0.9123148624868695,0.9419752423769927,0.9385075940970258,0.9099544393831388,0.9386972806823948,0.9476722414286116,0.9610150488106917,0.9240062170564957,0.9330868580071005,0.8688166323947358,0.9324541025616319,0.9130991548356756,0.9321087147296476,0.9438505084063641,0.9305955341043634,0.8816665452928523,0.9407393807963206,0.9312265151855657
135730,0.9228142017105547,0.9605041928993036,0.9130288957854845,0.9412078226504712,0.940828463523366,0.9133678915103476,0.9237806340790718,0.9491034045383497,0.9423765546279795,0.9262915551326613,0.9374274562738893,0.9408810956328473,0.9478625681644671,0.9063128989553771,0.8986896525556805,0.9275112383241962,0.9478549172223941,0.927732225003008,0.9624546547364189,0.9255849818040894,0.9440532716125645,0.950775230931441,0.9261021555016119,0.9490117759681536,0.9395116595894752,0.9585167779260593,0.9325044035209371,0.9361476410736688,0.8888643770396537,0.9164486963818188,0.9075811507398666,0.9333571709288673,0.9290564532291763,0.9315631017590607,0.8876394833438864,0.9466601104206945,0.9207689733274913
135932,0.9158411902437917,0.9615800508286781,0.9127615678314518,0.9569123527943006,0.9296384464553193,0.9485723823077683,0.9213535805331705,0.9395558347125498,0.9419568663440006,0.9288430014820559,0.9307281487436118,0.9240405282177294,0.9607296428005909,0.9510965850126155,0.8970075246478679,0.9442936502562865,0.9437831138216208,0.9556427118249105,0.9722436946564377,0.9319310493180564,0.9427860712218795,0.9488229019273569,0.9390472237862224,0.9517827246533458,0.9594134596888594,0.9709135996392632,0.9396388111898231,0.9374509221038092,0.8493642938934884,0.921587503332642,0.912926601338163,0.9334834739406377,0.9347501155505988,0.9355411394457457,0.8750939599986823,0.946638459830018,0.9182040505039956
136126,0.9252549051606789,0.9653100592720417,0.8994258305786761,0.9544771972823941,0.9387973206169106,0.9443790960489162,0.909242417086723,0.9360893074642099,0.9373781941608428,0.9166292108206613,0.9274400501046799,0.9360139675315344,0.9454399017597919,0.9419047526928044,0.8775485478359278,0.9434542677245846,0.9510948661006565,0.9453002487989253,0.9654003293360487,0.9172996962349746,0.9348381121127525,0.937178021055434,0.9351207275995733,0.9460160208977985,0.9455995120694185,0.9658453156312353,0.9307418536518127,0.937646944218259,0.8435696066342188,0.917460697021169,0.9181123435877176,0.9375415531290796,0.939164273680911,0.9520721268277715,0.8548950620980762,0.9154803169300681,0.9286303044550033
136227,0.9252148303355886,0.9541892988525185,0.9099689543249256,0.9548605785578693,0.9315579348850899,0.9283665574455776,0.9062042800350013,0.9312903667810577,0.9439396251370613,0.9259878935362045,0.9143748604875809,0.9182562445070503,0.9328433748105908,0.9414602785266755,0.8595430852561029,0.9336589364404042,0.9436141189810056,0.947198635405003,0.9664034184103745,0.9226716918707109,0.9425257378861657,0.9293321794134498,0.9191149949217019,0.9451292159960054,0.9457944379992349,0.9605910130323176,0.926981001879417,0.9266068970286145,0.836862161819416,0.9067759147672984,0.8872038322706705,0.9346271009589932,0.9437890010730908,0.9516843253453374,0.8686054939830381,0.9273381645674683,0.9340283291875346
136631,0.9053542982185867,0.9533338676305033,0.9112846830156867,0.9527944246649059,0.9338673327349171,0.9371281515331302,0.9170951796081509,0.9416979682518989,0.9437984134754017,0.922257183099503,0.91814764317514,0.9049238130952819,0.9417829437533425,0.9403886512358631,0.8984278251552973,0.9387094921052935,0.9519523599571984,0.946151346194381,0.9660298688683251,0.9196683734050759,0.9437659260267853,0.9408217055720702,0.9285506100888794,0.9544826448483618,0.9462645363597091,0.9666504219891273,0.9250322153246668,0.9367133091004,0.8580905351785697,0.9461380473324064,0.9003752126844573,0.9526713328635634,0.9459862969114905,0.934361369461674,0.8840877834933852,0.9479182459936758,0.9228551007101174
136732,0.8721317840212987,0.9645353713175869,0.8686402723879614,0.9357676379996034,0.8996216907899159,0.9219791812075181,0.895942216424831,0.9288991085429894,0.9411693925759371,0.908997060570012,0.9292253717796246,0.9208455991896237,0.9296531047592428,0.9266944918348229,0.8708257525919311,0.9326930076459943,0.9418109434012288,0.9442838543756792,0.9431709248385609,0.9147389073664272,0.9408534696693629,0.923405067484251,0.9288063600672791,0.9509803871940934,0.946779382467538,0.9454466661272872,0.9190872652833199,0.93404765835785,0.8701647491454796,0.8941076172042098,0.8930465213520489,0.9380684833764589,0.952173750030653,0.9377749020137756,0.8621280617679847,0.9356154217480129,0.9374358112295029
136833,0.9089461772045329,0.9631396061892274,0.9031683793272689,0.9538250460590695,0.925231475699205,0.9410795290233804,0.9195991537587282,0.9528422669793788,0.9512801934651434,0.9143996635035944,0.919597794507231,0.9300837704031394,0.9394657580711102,0.9266531952759514,0.8775297705142584,0.93874908154819,0.9455635725015008,0.9556651559542131,0.9573111214752155,0.9191773623217522,0.9517031456650804,0.954140691734477,0.9321143206843696,0.9559369885885561,0.9576738292755527,0.9601243316793419,0.9259060511892685,0.9458787583331728,0.866111944517334,0.9418187384948534,0.9247856000674605,0.9473250727708575,0.9488181917297467,0.9473037641241415,0.8758642765757361,0.9457811791596104,0.930661639602726
137027,0.9157293753163872,0.957514044345455,0.9215802654754032,0.9444067781394799,0.9361180264957373,0.9248255425872047,0.9123861612010007,0.9356373178135579,0.9455055884815894,0.9227235564336068,0.907539051344325,0.9219850785294321,0.9329804747106818,0.9404498086440303,0.8749094881847659,0.9244574780688306,0.9271424153109485,0.9446835015171867,0.9561633077258895,0.9237413809670832,0.9475396149615712,0.9397900679384222,0.91682117602347,0.929968702520964,0.9390703162377559,0.9514587783603958,0.9293141016185525,0.9326370211809266,0.8324147127534373,0.918958059315997,0.8453673670537111,0.9187358094208288,0.927184424841516,0.9377052296756082,0.8949069418782493,0.9349120434771961,0.9254625654969854
137128,0.9099507148864714,0.9525916770372373,0.8941444774044855,0.8770807220643847,0.9345064968473963,0.9023629849815038,0.889570138795423,0.9235917360198042,0.9135976742751581,0.8989864339480547,0.9219493448438266,0.9295351282956106,0.9225436313360532,0.9315840592802649,0.8558016842551607,0.924722181866313,0.9311546590278167,0.9475453947951806,0.9597968365032195,0.9243908918965614,0.9120384061292818,0.9309278852270453,0.9219759645626262,0.9375769580843881,0.9400102853287841,0.9545992009944829,0.9248267167331857,0.9020403467720295,0.7819348866556364,0.9227799951498605,0.8903990116876243,0.9318275510222187,0.9541251991683449,0.9302911561766691,0.8680074583824258,0.909489156602665,0.9294950724527893
137229,0.9332410560585134,0.9536633790747824,0.924536345388421,0.9405004496908433,0.9333471212377376,0.9373513088282911,0.9202198151226282,0.9469439529393658,0.9489309401107592,0.9347542075922477,0.9424677753827567,0.9287712352976278,0.9412545262957498,0.944354844581399,0.8797739433270296,0.9287004141372621,0.9402982727905328,0.95094077167778,0.96298701543359,0.9446547837044845,0.9505189436851383,0.9418821436516678,0.9312785061795226,0.947665242895689,0.953023577516303,0.9643857179408646,0.9448016381505489,0.9453677061903943,0.8546245908719912,0.9209698855623623,0.9025843346716127,0.9286866931388753,0.9491032501829518,0.944067563736883,0.8592890326897065,0.9364152626379298,0.9284383106247458
137532,0.9104284729465257,0.9535177534169881,0.9174586423505007,0.9416979894525896,0.9259586967091632,0.9305278789520306,0.9178947030301303,0.9287540282057672,0.9559850957272824,0.9049732106707218,0.919365718190565,0.9222411009200279,0.9435271860783035,0.9525366526258411,0.8727386966081364,0.9286637218636264,0.9416576946945002,0.9386999816637195,0.9499124450374739,0.910524223978521,0.9587448048868824,0.9474582609417314,0.9216550895405027,0.9446049951463902,0.9419684674478211,0.9471391368939087,0.9185349631457219,0.9469868559198097,0.8712608146166557,0.9045591352233461,0.8695003066654928,0.9405133470897868,0.9189843934278252,0.9169168240319769,0.8630834028001636,0.8835514868866678,0.921381939421488
137633,0.9088553814855607,0.9534045138155509,0.8900418350413781,0.9486001915242448,0.9252191616076951,0.8912291611295895,0.9218242398741057,0.9386613080411269,0.9458350185755013,0.9134878138889369,0.9221233071584041,0.9350690216550949,0.9496739707230636,0.9408367879307293,0.861429746244496,0.9132340999279253,0.9304857572087014,0.945994569109292,0.960747226826235,0.9300130861051493,0.9453535357564478,0.9482443684955187,0.9066522553536113,0.9344184853527793,0.9500394935765054,0.9588437905756863,0.929607846173557,0.9382939101632516,0.8271799276296585,0.9202038457249535,0.8959563770981166,0.9138104369786961,0.9315744783945391,0.9419202547745826,0.8678088024209651,0.9234734828071234,0.9292277924549761
137936,0.8808965691765744,0.9435665943624637,0.9320231724476595,0.9523709966022412,0.9259469585112545,0.9307741135146859,0.8995302009243932,0.9290087771623855,0.9173622219142286,0.9167531933275376,0.9162454641827956,0.930593486524742,0.9382387538069763,0.9417362087323878,0.8740482570295076,0.9348733225088077,0.9291523860117589,0.9427615142231458,0.9639784112752252,0.910977860736025,0.9172551470551978,0.931005355622215,0.9250402071452475,0.9317719386809219,0.9423585128494998,0.9589243232522456,0.9262410649758988,0.9177383314092576,0.8654823551952371,0.9254009646432888,0.9241535499080612,0.9387446080484577,0.9294368427688238,0.9374645804539412,0.8724878735808451,0.9244270128671686,0.9285845479509249
138130,0.9149263849771629,0.9649563404444615,0.9236753931765344,0.9419524679108946,0.9364624993034208,0.9331035271335045,0.9154105460766584,0.932485010076277,0.9484265115211491,0.922773751748847,0.9477256114040563,0.9307180228383054,0.9511877569169402,0.9362375578527075,0.8809537765633406,0.9419346868427059,0.9554172392045994,0.9428736625798058,0.958006121899033,0.931891781980368,0.9492787971892442,0.9483756227284363,0.9403380933168914,0.9589688878974878,0.950025578860945,0.961315220996449,0.9314964355295661,0.9296899839029678,0.8638122565963859,0.9268902966102202,0.9209487084310065,0.9454926681711042,0.9483775322285193,0.9416456806331576,0.8906539917093452,0.9313726113304676,0.9239263745447535
138231,0.9022973630385308,0.952412409996462,0.9083409845867235,0.9419632505558553,0.9394446514360383,0.9157659489256402,0.9162063785835957,0.9385001313330706,0.9328501506512639,0.9300432289705333,0.9335871122411378,0.9333486405958674,0.9444032867054045,0.9317364022229351,0.8778703155289957,0.928718963874551,0.925731725921712,0.9407507139437623,0.9566164335007145,0.9332350412304813,0.9342369971375474,0.9524661113297945,0.9293760055900419,0.9393315987191968,0.9361606834612494,0.9576431321288481,0.933109483212411,0.9365440354476026,0.8370398730348736,0.938554192484443,0.9235215325008586,0.9261750586424201,0.9396184796173002,0.9420743689139818,0.8399666532366992,0.9323884768569543,0.9167749347326202
138332,0.9307854130546329,0.9631023439474963,0.8961549814888733,0.9452452637530695,0.9397426879768338,0.9301120249663454,0.9127779949906651,0.9496063333271223,0.9520276476598196,0.9295693748197187,0.9359032502035427,0.9258897574675109,0.9427293421292596,0.9260299345783838,0.8979089297346559,0.9421919098461183,0.9414028410930436,0.9500800087105353,0.9647248840002135,0.9275835346552277,0.9489422120615145,0.9529298962191318,0.9379759796727589,0.9487219370988629,0.9522865024493614,0.9649376970616806,0.9308196374511614,0.9421637616938627,0.8579446228047058,0.9327176783586819,0.9068837267811083,0.9345715087949337,0.9446163605042074,0.9334039877535566,0.8570179422516301,0.8996327798659047,0.9151911556174898
138534,0.9111491323098051,0.9473240335981752,0.8954414544767276,0.9459137799834826,0.9243441303646648,0.8750960638039952,0.9141487058722758,0.9442974366619269,0.9466102628624083,0.9273721376738298,0.9200674587967632,0.9258861728831714,0.9441829843245578,0.930021818975705,0.8841818008693502,0.9065271348784942,0.9160533316914865,0.9401564593384829,0.9607220595231435,0.931539273278509,0.9457840999974741,0.9379849759720473,0.9025103520366465,0.9252157593204994,0.9454794831571465,0.9609174050810946,0.9267790108832356,0.9370734218355777,0.8781936218323944,0.9405173700638745,0.8600756318403302,0.9188558190695607,0.9252349759831295,0.9312769562125418,0.8464874944996003,0.935218382436025,0.9069224759469534
138837,0.9042094834050391,0.9619371741321561,0.9272667806475766,0.9524836139719571,0.9154134016388331,0.9232502180922851,0.9227945370706948,0.9444383048668268,0.9365460613143378,0.9048616490287451,0.9189369507374945,0.9445317558742671,0.9367914671873356,0.9238154603016013,0.8967188745436779,0.9346919392404288,0.9346926796340372,0.952712002306005,0.951724741000021,0.9067091235466267,0.9379816093433541,0.9535834058954726,0.9251277757162223,0.9537509206022928,0.9488165044393465,0.9545087655636146,0.9162989493450302,0.939212003866499,0.8501411257687184,0.9161733590097279,0.895193482068499,0.9320081101489402,0.9485033115221175,0.9389284868814729,0.8328788429646394,0.9354589127323013,0.9172227731412819
139233,0.9139234788302132,0.9612116392398213,0.9177195361519823,0.9492418762905341,0.9148732387395777,0.9382469600793413,0.901841023527408,0.9424022535424132,0.9293870280523678,0.9130429757386241,0.9188080271000243,0.9185270872087381,0.9479075961518862,0.9392086080309323,0.8627871956349336,0.944066951268534,0.9402349501130783,0.946161634218309,0.9543688393580293,0.9303869708111993,0.9301022919252103,0.9290459863395578,0.9305948407769208,0.9359305247352662,0.9453685577321049,0.9556025188431,0.9298479491768391,0.9277448130854435,0.8141987447521002,0.9460888743956344,0.8909606327101717,0.925954461447872,0.9561611405743417,0.9386150513045525,0.8754704949122551,0.931434315684478,0.9269311402150466
139435,0.8792872460086573,0.9651739830219305,0.9198637920697788,0.9572384575265804,0.9060611479486069,0.9307191910777257,0.9134557291174951,0.9354066869487517,0.953905639558363,0.894137688250851,0.8977186185439902,0.9076002121228902,0.9469710696268393,0.9331954625548231,0.8773362980030646,0.9471677892829656,0.9507846314668739,0.9483158810829534,0.9630967033157254,0.9029774469949533,0.9535561073607133,0.9465980038730748,0.9419422489652844,0.9541648627862419,0.9461098151173667,0.9608283427060085,0.9040036197609438,0.9441040520021013,0.8915717577020661,0.9286568422722847,0.9288336951634871,0.94836236780138,0.9522074952334149,0.9454837424195083,0.8763222654682542,0.941949672899072,0.9444308609334511
139637,0.8953264338451046,0.9583420869362159,0.8981891583377561,0.9354989304669705,0.9215707079815348,0.9190970086276629,0.8932565725449492,0.9258749562950538,0.9226220099066572,0.9299558575412668,0.927052780659482,0.9202479848754698,0.952216925469915,0.9425524566062468,0.8799554795481889,0.9331511781925291,0.92348057184999,0.9314925447082345,0.9544481577589463,0.9322471146843205,0.9224088408350662,0.9386756655661349,0.922607279973946,0.9395671529536082,0.9393558226562637,0.9599529029968524,0.9351083820106554,0.9118139967670883,0.8579523706931586,0.89972744503468,0.9004486189654795,0.9365602507810875,0.9227220123055891,0.9202709914070782,0.8260767811849207,0.9136792804849968,0.9135850007390617
139839,0.9177093819518638,0.9570039158787987,0.9083582628309671,0.9451464175312412,0.9380049085339032,0.9121861897432313,0.919914199628389,0.9446527322571415,0.9475033984223322,0.8822301493740071,0.9367121315288625,0.9317875650680931,0.9473240050489512,0.9118672808083822,0.9051181318910247,0.9158473548146727,0.9373796876216838,0.9445448059872791,0.9653651489016447,0.9364037054763903,0.9450829070762476,0.9465286668149908,0.9138635203264133,0.941522799872244,0.9371681606644241,0.9590072335219394,0.9400496890507807,0.9365803069130694,0.8981636824739475,0.935148158556814,0.8864760190633528,0.91745406694511,0.9312042614601916,0.9417173316174267,0.897575112117089,0.9253213537621932,0.927808200575292
140117,0.9269579290693072,0.9540899798778697,0.9048960267380297,0.9527842505052734,0.9296319792787384,0.9271678399398672,0.9099241571777137,0.9362239391562366,0.9463168688619411,0.9278804474275312,0.9336571166847637,0.9349203360931646,0.9355120700539618,0.9350157444652426,0.8738590004544009,0.9342780476713765,0.9467086265716452,0.9504421735989553,0.9617957866565032,0.9280881942742616,0.945719367246607,0.938825854941826,0.9270143811432242,0.9568807260519974,0.9510833631834109,0.9623880168702353,0.9280934966708903,0.9399968054579232,0.8722382192611771,0.9097708685547052,0.9301194722082966,0.9411060139085934,0.9471368260609015,0.9440155946185153,0.8699260122333904,0.9309964989782913,0.9300313353560264
140824,0.8993457616272681,0.9543195162630063,0.8983478928321941,0.941709897367108,0.907288697612929,0.9307007602297707,0.9018509710954729,0.9233218840703605,0.9153578404193714,0.9305525653770922,0.9281632305443703,0.9313936605317165,0.9402265057015672,0.9348818970652705,0.8560304738458899,0.9298937463068686,0.947160060122056,0.93728847942747,0.9535254541639833,0.9257917913163953,0.9164027738128233,0.9338496155920611,0.9230966782095124,0.939111924078993,0.9283518410102822,0.9467278631135195,0.9262150512463693,0.9079879076404562,0.8687294117042027,0.9009400644217547,0.8991879826628442,0.9265919860245401,0.9431085238696756,0.9383123289670795,0.8372920602943605,0.8528969549313443,0.933940622943734
140925,0.888042631814773,0.9607522767974404,0.8833609034027606,0.9241059945806404,0.9251215077045838,0.8994362127245914,0.9040879127324957,0.9211530655772244,0.9330246542960927,0.9057599361792541,0.9062629882326669,0.9151308459751596,0.940717879352231,0.926957775416908,0.8683717833779963,0.9237230652938625,0.9548857133192253,0.9261056796393767,0.9614977713402292,0.911038281728579,0.9303230383954345,0.92565612123088,0.920831826516503,0.9529945773055367,0.9323658308561397,0.9574392169035816,0.9113799797936647,0.9292485123308891,0.8451017671212737,0.9262496294611083,0.9155456871110909,0.9287782444853887,0.9199477967406324,0.9286123612779185,0.8601072463429118,0.896899389483591,0.939664868359172
141119,0.9228528992961229,0.9546713052622724,0.9197828321459345,0.9464257687000089,0.9364930596059347,0.930037912717681,0.9086215231328011,0.9390711650588137,0.9390094686237116,0.8735471201859457,0.9142428962956591,0.9401492836484604,0.9406099418326707,0.9197095878462151,0.8809171993443962,0.9212331025749022,0.9273358175383984,0.9412595253209618,0.9558658500019771,0.918250600510983,0.9386954642970712,0.9438463703054547,0.9166873164029029,0.9272370556982658,0.9402946821747402,0.9565082104469573,0.9231550440419053,0.9317237845614667,0.8543748774936478,0.937505933565366,0.9158474587983069,0.9161267281250486,0.9466543166459362,0.9228902906359809,0.8871188046823555,0.9094902341829595,0.9139615852758121
